Entity,Year,Food exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Sea freight cost (relative to 1930),Passenger air transport cost (relative to 1930),International calling costs (relative to 1930)
Gambia,1973,99.52805984,0.002967319,,,
Gambia,1974,99.46335226,0.087649794,,,
Gambia,1975,99.73927241,0.089593564,,,
Gambia,1976,99.16434479,0.414745441,,,
Gambia,1977,99.0802999,0.011773889,,,
Gambia,1978,97.84980258,0.144859822,,,
Gambia,1979,97.70657164,0.204670363,,,
Gambia,1980,98.93172277,0,,,
Gambia,1995,59.76842232,35.9712102,,,
Gambia,1996,63.99220452,19.57745714,,,
Gambia,1997,68.20831703,24.50889284,,,
Gambia,1998,90.08059055,5.242690535,,,
Gambia,1999,84.50153166,11.53548239,,,
Gambia,2000,87.50065844,10.77944832,,,
Gambia,2001,92.20670958,3.807219782,,,
Gambia,2002,97.86456041,0.691119967,,,
Gambia,2003,85.94957617,2.350055655,,,
Gambia,2004,96.18815291,1.172545915,,,
Gambia,2005,96.73405136,1.57240828,,,
Gambia,2006,94.14471089,2.317589065,,,
Gambia,2007,92.40081966,3.870345056,,,
Gambia,2008,72.60165921,7.038200002,,,
Gambia,2009,80.74305308,1.781395662,,,
Gambia,2010,88.97320704,0.979780326,,,
Gambia,2011,82.93827439,5.369180753,,,
Gambia,2012,54.99439456,38.53091287,,,
Gambia,2013,91.97705568,6.435613046,,,
Gambia,2014,49.35927103,47.91984732,,,
Georgia,1996,29.29245525,40.58371543,,,
Georgia,1997,31.80958235,42.15243814,,,
Georgia,1998,33.92912213,42.91029259,,,
Georgia,1999,26.26521232,40.00334313,,,
Georgia,2000,28.02987513,31.41468805,,,
Georgia,2001,26.50202753,34.3315803,,,
Georgia,2002,32.44508394,36.02560664,,,
Georgia,2003,36.81997168,28.58397473,,,
Georgia,2004,31.96485229,37.11034845,,,
Georgia,2005,36.36262484,40.10100159,,,
Georgia,2006,26.30217299,45.04638788,,,
Georgia,2007,25.43106878,47.16857072,,,
Georgia,2008,17.69055887,55.35904091,,,
Georgia,2009,32.55151933,41.2677954,,,
Georgia,2010,21.91417911,49.56151598,,,
Georgia,2011,21.91973108,50.93440008,,,
Georgia,2012,29.2620508,53.07390265,,,
Georgia,2013,39.35436039,48.30564225,,,
Georgia,2014,40.7526436,46.84125978,,,
Georgia,2015,34.92922007,39.67485686,,,
Greece,1962,58.77107594,10.90239569,,,
Greece,1963,67.51771891,9.381319811,,,
Greece,1964,65.44543957,11.0626857,,,
Greece,1965,66.42114533,13.28848395,,,
Greece,1966,62.55798255,14.08130993,,,
Greece,1967,61.03220481,14.09267647,,,
Greece,1968,53.16826452,19.15415978,,,
Greece,1969,45.97478293,28.96935002,,,
Greece,1970,41.19750304,34.56365155,,,
Greece,1971,42.23113742,30.52418262,,,
Greece,1972,42.41775033,35.67533671,,,
Greece,1973,30.54656056,36.93948826,,,
Greece,1974,30.53483646,44.58109346,,,
Greece,1975,32.32123253,44.02272317,,,
Greece,1976,31.79548084,48.95012722,,,
Greece,1977,32.62956815,49.75752061,,,
Greece,1978,32.5469185,45.58869986,,,
Greece,1979,29.8212741,45.6469199,,,
Greece,1980,25.7562224,47.34586654,,,
Greece,1981,26.51415904,52.7094299,,,
Greece,1982,29.34705723,49.71906178,,,
Greece,1983,33.12033548,48.86602081,,,
Greece,1984,30.43776584,48.09501072,,,
Greece,1985,28.1705763,49.15997446,,,
Greece,1986,31.57065027,52.65817045,,,
Greece,1987,30.0539208,53.51834996,,,
Greece,1988,24.61840563,55.08399546,,,
Greece,1989,30.52595299,52.79539484,,,
Greece,1990,29.50736454,53.73084219,,,
Greece,1991,30.49515829,49.73642378,,,
Greece,1992,33.53380147,50.34459296,,,
Greece,1993,29.76407201,51.1048923,,,
Greece,1994,29.45516661,47.66299933,,,
Greece,1995,29.55722086,50.02708322,,,
Greece,1996,29.60769571,48.54206062,,,
Greece,1997,27.06638318,52.08965218,,,
Greece,1998,27.39734568,54.2152493,,,
Greece,1999,27.8951456,51.0367937,,,
Greece,2000,21.7643765,49.87882386,,,
Greece,2001,23.77840624,51.55215023,,,
Greece,2002,24.00607799,55.40630132,,,
Greece,2003,22.03480822,57.78981865,,,
Greece,2004,19.963697,59.25952471,,,
Greece,2005,21.97307615,55.97324904,,,
Greece,2006,20.28678973,51.6142748,,,
Greece,2007,19.96197697,53.32786909,,,
Greece,2008,19.29676303,46.7607194,,,
Greece,2009,22.68420074,46.48401007,,,
Greece,2010,20.15926712,40.82635709,,,
Greece,2011,18.46659596,37.72306422,,,
Greece,2012,17.12801697,32.25084615,,,
Greece,2013,17.78855914,31.34386813,,,
Greece,2014,17.43173266,32.84057055,,,
Greece,2015,20.75314721,36.71070613,,,
Ghana,1962,72.91468974,0.952177095,,,
Ghana,1963,76.72762197,1.085864125,,,
Ghana,1964,72.47576265,1.161602227,,,
Ghana,1965,73.82916045,0.925161315,,,
Ghana,1966,70.51645052,0.756823596,,,
Ghana,1967,75.06856403,0.587128229,,,
Ghana,1968,71.27149158,0.426281581,,,
Ghana,1969,63.12368083,0.569132964,,,
Ghana,1970,77.74711432,0.468698302,,,
Ghana,1971,73.1367219,1.10674799,,,
Ghana,1972,67.17751262,1.164449397,,,
Ghana,1973,64.61467391,2.386056121,,,
Ghana,1974,74.22560493,1.703428784,,,
Ghana,1975,77.77453504,1.437898824,,,
Ghana,1976,70.2524329,1.413350967,,,
Ghana,1977,75.53242589,1.810295628,,,
Ghana,1978,76.6650561,1.145939741,,,
Ghana,1979,81.92358386,1.254280724,,,
Ghana,1980,78.4229931,0.92867509,,,
Ghana,1981,51.33155906,0.629469089,,,
Ghana,1982,61.61771276,0.431331593,,,
Ghana,1983,63.23851657,1.217556041,,,
Ghana,1984,89.59822403,0.608450069,,,
Ghana,1992,50.9415622,7.73857378,,,
Ghana,1996,58.43520096,13.21897314,,,
Ghana,1997,56.17057026,10.35647352,,,
Ghana,1998,63.14349897,14.96141329,,,
Ghana,1999,55.40205776,20.37350679,,,
Ghana,2000,48.42004172,14.74777842,,,
Ghana,2001,44.88674708,16.34784282,,,
Ghana,2003,71.57131259,14.35379548,,,
Ghana,2005,51.74004349,32.52972142,,,
Ghana,2006,61.03700082,30.91349394,,,
Ghana,2007,62.53388939,21.24904747,,,
Ghana,2008,63.46100905,18.63981938,,,
Ghana,2009,61.03646791,24.67108603,,,
Ghana,2010,60.66828138,20.680459,,,
Ghana,2011,27.5430426,10.51324386,,,
Ghana,2012,30.32255626,11.3267246,,,
Ghana,2013,32.04745673,16.84010702,,,
Greenland,1976,47.34787727,2.389140959,,,
Greenland,1977,52.49173096,2.436567066,,,
Greenland,1978,54.94306109,3.60314266,,,
Greenland,1979,55.50307795,2.898151035,,,
Greenland,1980,66.69402916,2.385546608,,,
Greenland,1981,70.56682964,7.127053601,,,
Greenland,1982,60.95527174,9.640967398,,,
Greenland,1983,64.34758931,6.964843484,,,
Greenland,1984,60.48331645,10.79256537,,,
Greenland,1985,77.44839958,2.406616829,,,
Greenland,1986,81.07661627,2.972949048,,,
Greenland,1987,83.34357741,3.589918117,,,
Greenland,1988,78.61490877,0.798469423,,,
Greenland,1989,77.98281391,1.419543204,,,
Greenland,1990,96.07083758,1.533642326,,,
Greenland,1991,95.31749195,2.565997654,,,
Greenland,1992,94.68983758,2.991311872,,,
Greenland,1993,92.53458228,3.042874051,,,
Greenland,1995,95.0709528,1.501395115,,,
Greenland,1996,91.05725573,3.971740007,,,
Greenland,1997,91.80861345,2.670932194,,,
Greenland,1998,93.87885925,1.333301385,,,
Greenland,1999,94.62299908,1.325206487,,,
Greenland,2000,95.51452792,1.298253771,,,
Greenland,2001,88.9611904,3.874229866,,,
Greenland,2002,91.46467254,4.331328071,,,
Greenland,2003,93.28089423,2.186440589,,,
Greenland,2004,90.71754409,3.017290456,,,
Greenland,2005,87.4107472,2.621678385,,,
Greenland,2006,84.17889801,6.96992744,,,
Greenland,2007,73.76121055,2.795533558,,,
Greenland,2008,77.61639653,2.323316647,,,
Greenland,2009,78.70208364,4.781873048,,,
Greenland,2010,83.2868603,7.183160725,,,
Greenland,2011,86.15810036,4.124098365,,,
Greenland,2012,89.33743167,1.519391328,,,
Greenland,2013,86.94416981,2.334573001,,,
Greenland,2014,91.35745952,0.844402963,,,
Guinea,1995,7.591019671,24.29411159,,,
Guinea,1996,3.697070657,20.09423313,,,
Guinea,1997,7.701722687,20.35716911,,,
Guinea,1998,4.130209819,19.88254199,,,
Guinea,1999,3.939717549,21.70935098,,,
Guinea,2000,3.069397634,30.23205006,,,
Guinea,2001,2.450956134,28.12350026,,,
Guinea,2002,1.99868893,25.27302917,,,
Guinea,2004,2.775912996,17.36727185,,,
Guinea,2005,10.5521304,12.01288025,,,
Guinea,2006,11.12964837,2.658508704,,,
Guinea,2007,3.926921491,11.15666161,,,
Guinea,2008,2.489866313,31.87586745,,,
Guinea,2013,4.865578964,7.107180154,,,
Guinea,2014,7.604595232,9.185068299,,,
Guatemala,1965,64.4384482,13.99159485,,,
Guatemala,1966,61.83874332,15.73158526,,,
Guatemala,1967,58.98910094,20.50312862,,,
Guatemala,1968,55.28598928,23.38020637,,,
Guatemala,1969,55.69298569,25.13819544,,,
Guatemala,1970,58.65492657,27.98022496,,,
Guatemala,1971,59.80092583,27.56260956,,,
Guatemala,1972,57.66909931,26.30791347,,,
Guatemala,1973,58.0989617,26.83474923,,,
Guatemala,1974,56.14865719,26.69785394,,,
Guatemala,1975,58.46796178,24.71737824,,,
Guatemala,1976,60.01982688,23.56963815,,,
Guatemala,1977,64.72859845,17.477715,,,
Guatemala,1978,61.10407878,20.64356373,,,
Guatemala,1979,52.11823095,23.07605099,,,
Guatemala,1980,53.44612693,24.16127971,,,
Guatemala,1981,54.03949512,29.11212728,,,
Guatemala,1982,57.99994111,26.46213402,,,
Guatemala,1983,59.95626619,24.82899426,,,
Guatemala,1984,57.84965349,23.37123678,,,
Guatemala,1985,62.27510056,20.53179083,,,
Guatemala,1986,74.93276827,17.15548929,,,
Guatemala,1987,67.91887766,23.72327797,,,
Guatemala,1988,67.34380184,24.11199755,,,
Guatemala,1989,66.05796477,25.43958857,,,
Guatemala,1990,66.86382989,24.46665285,,,
Guatemala,1991,64.18849453,27.86965607,,,
Guatemala,1992,62.61764157,29.88820267,,,
Guatemala,1993,62.81019416,30.73295938,,,
Guatemala,1994,62.03408107,31.34244398,,,
Guatemala,1995,65.17600477,28.15236341,,,
Guatemala,1996,60.55074984,30.72073961,,,
Guatemala,1997,61.13413897,30.21009169,,,
Guatemala,1998,60.78464125,32.78844758,,,
Guatemala,1999,57.66989021,34.08820822,,,
Guatemala,2000,56.23253508,32.0379469,,,
Guatemala,2001,51.29033465,38.24972987,,,
Guatemala,2002,58.20428727,30.49940218,,,
Guatemala,2003,47.02024199,40.34870551,,,
Guatemala,2004,45.19469907,41.83605572,,,
Guatemala,2005,33.82162934,56.72365219,,,
Guatemala,2006,49.80677704,34.90245884,,,
Guatemala,2007,37.32795836,49.68380634,,,
Guatemala,2008,37.67391789,46.96291604,,,
Guatemala,2009,44.29919646,43.1536428,,,
Guatemala,2010,42.06716826,42.68027782,,,
Guatemala,2011,40.6343221,39.33931432,,,
Guatemala,2012,44.19776275,40.64552243,,,
Guatemala,2013,43.8585608,41.3311091,,,
Guatemala,2014,42.4042528,39.23107926,,,
Guatemala,2015,43.28457705,42.37010146,,,
Grenada,1977,96.09718335,3.863085175,,,
Grenada,1978,95.40004318,4.589415017,,,
Grenada,1979,96.83295341,3.119657603,,,
Grenada,1980,92.2331548,7.762401524,,,
Grenada,1984,95.5064591,4.454088492,,,
Grenada,1985,95.45416263,4.529689387,,,
Grenada,1986,97.04011581,2.936015583,,,
Grenada,1987,96.65051806,3.29071998,,,
Grenada,1988,92.11400542,7.869888438,,,
Grenada,1989,87.63520616,12.28020578,,,
Grenada,1990,80.2965776,19.68786926,,,
Grenada,1991,77.43160971,22.50270386,,,
Grenada,1993,80.2101295,19.55215644,,,
Grenada,1994,84.11976226,15.63054979,,,
Grenada,1995,84.87778964,14.8633941,,,
Grenada,1996,86.99003358,12.86154978,,,
Grenada,1997,78.45815312,21.50008358,,,
Grenada,1998,55.83455274,43.55210765,,,
Grenada,1999,85.18354142,13.41723395,,,
Grenada,2000,35.39890391,64.50863979,,,
Grenada,2001,48.77717171,51.195761,,,
Grenada,2002,75.49473225,24.49362705,,,
Grenada,2003,81.97377584,17.77316476,,,
Grenada,2004,81.41938221,18.55543378,,,
Grenada,2005,80.3093286,19.64585456,,,
Grenada,2006,73.70434051,26.2144928,,,
Grenada,2007,43.14429236,56.40527039,,,
Grenada,2008,58.40892338,41.10106722,,,
Guinea-Bissau,1970,93.58750513,1.950114511,,,
Guinea-Bissau,1971,90.70944809,2.254143811,,,
Guinea-Bissau,1972,90.16499833,2.69742799,,,
Guinea-Bissau,1975,90.65422218,0.049103459,,,
Guinea-Bissau,1976,86.14399826,0.473110943,,,
Guinea-Bissau,1995,89.07735066,0.184933192,,,
Guinea-Bissau,2003,95.43778017,3.452869046,,,
Guinea-Bissau,2004,98.7947538,0.201807394,,,
Guinea-Bissau,2005,98.66002715,0.081837398,,,
Haiti,1970,51.70619714,23.67596644,,,
Haiti,1971,53.74278675,25.68322777,,,
Haiti,1972,51.66454549,27.34644623,,,
Haiti,1973,52.55798558,28.16708796,,,
Haiti,1974,45.02415941,34.96346677,,,
Haiti,1975,42.27861784,37.88762463,,,
Haiti,1976,44.57179479,35.4776795,,,
Haiti,1977,50.77687319,32.62608532,,,
Haiti,1978,48.35317972,36.77545079,,,
Haiti,1979,35.70767516,47.94740898,,,
Haiti,1981,29.50532762,68.25807102,,,
Haiti,1988,21.96929225,73.15678064,,,
Haiti,1989,27.23041165,69.3136899,,,
Haiti,1990,13.90414558,85.27779643,,,
Haiti,1991,14.57985251,84.73679488,,,
Haiti,1992,16.60545688,82.61923714,,,
Haiti,1993,13.82656899,84.45432226,,,
Haiti,1994,24.42352584,75.02239422,,,
Haiti,1995,37.47531609,62.11351379,,,
Haiti,1996,22.33794249,76.67771398,,,
Haiti,1997,15.45543128,83.95601541,,,
Guyana,1970,42.0262193,3.150699888,,,
Guyana,1971,46.88875933,3.23969849,,,
Guyana,1972,50.07784619,4.251943558,,,
Guyana,1973,44.38198814,5.642680221,,,
Guyana,1974,62.27902298,3.321331383,,,
Guyana,1975,63.69816175,2.600053605,,,
Guyana,1976,49.82136215,15.01557352,,,
Guyana,1977,41.70947362,18.58633783,,,
Guyana,1978,48.39256291,15.8903741,,,
Guyana,1979,47.3701916,5.427715479,,,
Guyana,1981,60.74074149,4.568009266,,,
Guyana,1997,60.53321238,15.26030642,,,
Guyana,1998,60.89561813,13.98244043,,,
Guyana,1999,50.08988196,9.583824155,,,
Guyana,2000,59.24438579,15.8467191,,,
Guyana,2001,55.87728895,16.96441587,,,
Guyana,2002,62.83278194,21.71357589,,,
Guyana,2003,64.36287376,24.08444548,,,
Guyana,2004,56.76088416,29.61702282,,,
Guyana,2005,64.59531219,17.65752868,,,
Guyana,2006,59.95287802,18.97283964,,,
Guyana,2007,55.88626651,19.89161003,,,
Guyana,2008,60.80151513,10.381936,,,
Guyana,2009,67.67210693,7.890343465,,,
Guyana,2010,64.78755589,7.203439524,,,
Guyana,2011,60.2852103,12.06239254,,,
Guyana,2012,59.13225612,4.848598086,,,
Guyana,2013,70.98384195,5.633740419,,,
Guyana,2014,69.10876042,7.043284294,,,
Hungary,1964,6.979454873,9.667791408,,,
Hungary,1965,6.386318171,10.22724209,,,
Hungary,1966,29.51495749,51.80573311,,,
Hungary,1967,5.994143006,11.49633489,,,
Hungary,1968,5.640876839,11.72980779,,,
Hungary,1969,5.088057007,10.93689977,,,
Hungary,1970,5.242216347,10.26743732,,,
Hungary,1971,6.320813631,11.17998922,,,
Hungary,1972,5.232972657,10.76731151,,,
Hungary,1973,4.734899681,10.32814846,,,
Hungary,1974,5.468027945,9.677913066,,,
Hungary,1975,6.014690181,9.208674704,,,
Hungary,1976,22.84943413,67.47571167,,,
Hungary,1977,22.8071351,67.43968068,,,
Hungary,1978,21.4617423,68.22738375,,,
Hungary,1979,20.72130412,67.58564892,,,
Hungary,1980,22.23970664,64.71376001,,,
Hungary,1981,25.08265936,63.01666051,,,
Hungary,1982,24.62858129,62.58207676,,,
Hungary,1983,22.77985438,60.91286451,,,
Hungary,1984,22.38496059,61.89390787,,,
Hungary,1985,21.01119172,66.77301912,,,
Hungary,1986,19.77782267,68.78301198,,,
Hungary,1987,18.95139227,69.03859664,,,
Hungary,1988,20.3694762,68.16114456,,,
Hungary,1989,21.34886983,66.49083039,,,
Hungary,1990,22.75120534,62.81780553,,,
Hungary,1992,23.8104306,66.94836991,,,
Hungary,1993,21.57794123,68.33993777,,,
Hungary,1994,19.68188399,62.85668701,,,
Hungary,1995,21.38969538,68.46503646,,,
Hungary,1996,20.14841088,70.46443234,,,
Hungary,1997,13.97956065,76.63972819,,,
Hungary,1998,11.23070477,81.55782742,,,
Hungary,1999,8.582555893,85.35795066,,,
Hungary,2000,7.323760773,86.28127828,,,
Hungary,2001,7.7840737,85.2493863,,,
Hungary,2002,7.277323715,86.46250939,,,
Hungary,2003,7.077200599,87.15888714,,,
Hungary,2004,6.583092303,88.29141461,,,
Hungary,2005,6.235156002,85.16015546,,,
Hungary,2006,5.724438101,83.96195336,,,
Hungary,2007,6.443353519,81.19411267,,,
Hungary,2008,7.147083212,80.32597273,,,
Hungary,2009,7.856504305,82.188551,,,
Hungary,2010,7.587119152,82.56094054,,,
Hungary,2011,8.032305618,81.76205332,,,
Hungary,2012,8.948620705,79.99265557,,,
Hungary,2013,8.936129445,82.30033486,,,
Hungary,2014,8.335076254,83.84770203,,,
Hungary,2015,7.962991591,85.50321828,,,
Honduras,1963,75.5408732,2.520735267,,,
Honduras,1964,73.73941841,3.945792014,,,
Honduras,1965,76.15309503,4.423113314,,,
Honduras,1966,77.55962361,5.678536449,,,
Honduras,1967,75.94794385,7.392771532,,,
Honduras,1968,73.37157853,8.16818951,,,
Honduras,1969,71.49881352,8.321654226,,,
Honduras,1970,71.77009104,8.079677045,,,
Honduras,1971,78.95429198,2.766233548,,,
Honduras,1972,74.06614364,3.200940619,,,
Honduras,1973,66.52236396,5.686958715,,,
Honduras,1974,54.2748838,10.97587944,,,
Honduras,1975,58.4657112,10.72079057,,,
Honduras,1976,69.72135457,9.886908389,,,
Honduras,1977,72.48141699,9.591416841,,,
Honduras,1978,74.17296066,9.986110746,,,
Honduras,1979,74.08897681,11.16809257,,,
Honduras,1980,75.10448557,12.49040253,,,
Honduras,1981,76.36317354,11.61474091,,,
Honduras,1982,78.82614277,8.722041167,,,
Honduras,1983,77.37626639,8.706119347,,,
Honduras,1984,80.68934297,6.483025087,,,
Honduras,1985,84.73235251,3.71929435,,,
Honduras,1986,89.4355133,3.675011294,,,
Honduras,1987,89.14415227,4.379762145,,,
Honduras,1988,84.07915832,5.519431861,,,
Honduras,1989,79.6213223,8.567336932,,,
Honduras,1990,81.76677332,9.341835575,,,
Honduras,1991,83.18062931,11.49940708,,,
Honduras,1992,80.72890655,12.74056107,,,
Honduras,1993,82.03026016,12.87336609,,,
Honduras,1994,80.17770783,14.30791722,,,
Honduras,1995,87.01749824,9.144867643,,,
Honduras,1996,70.20885817,23.59661666,,,
Honduras,1997,65.25695326,23.3217982,,,
Honduras,1998,72.12575109,20.98569607,,,
Honduras,1999,62.6268483,27.1503717,,,
Honduras,2000,71.62056018,16.66661046,,,
Honduras,2001,69.62582374,17.85118187,,,
Honduras,2002,64.16275607,25.01787303,,,
Honduras,2003,63.6722016,25.61808636,,,
Honduras,2004,64.67801332,24.68085821,,,
Honduras,2005,66.03681521,22.56823498,,,
Honduras,2006,59.06259937,30.20704441,,,
Honduras,2007,53.34783998,29.22182445,,,
Honduras,2009,58.53986495,27.35049361,,,
Honduras,2010,57.26321377,25.27742608,,,
Honduras,2011,68.97660199,21.00311919,,,
Honduras,2012,56.93261031,31.54433059,,,
Honduras,2014,54.91431398,39.69229908,,,
Hong Kong,1962,6.219056298,89.64022742,,,
Hong Kong,1963,5.440143357,91.66401005,,,
Hong Kong,1964,5.033504891,92.03172861,,,
Hong Kong,1965,4.092665674,93.17853034,,,
Hong Kong,1966,3.4255224,94.08063861,,,
Hong Kong,1967,2.850746603,94.79872984,,,
Hong Kong,1968,2.592229919,95.24912241,,,
Hong Kong,1969,2.367250823,95.52664239,,,
Hong Kong,1970,1.97325365,95.68596839,,,
Hong Kong,1971,2.093537602,96.23211946,,,
Hong Kong,1972,1.924757619,96.40685757,,,
Hong Kong,1973,1.736604474,96.45479332,,,
Hong Kong,1974,1.530103022,96.25652045,,,
Hong Kong,1975,1.783013622,96.78865855,,,
Hong Kong,1976,1.832768545,96.85588628,,,
Hong Kong,1977,1.956510823,96.49817958,,,
Hong Kong,1978,1.890298073,96.08153595,,,
Hong Kong,1979,1.649165218,95.89864231,,,
Hong Kong,1980,1.374541949,95.66784412,,,
Hong Kong,1981,1.512711558,96.45511947,,,
Hong Kong,1982,1.624244803,96.31177621,,,
Hong Kong,1983,1.699387585,95.39121687,,,
Hong Kong,1984,1.477760307,95.88181328,,,
Hong Kong,1985,1.90220106,95.12301188,,,
Hong Kong,1986,1.803186975,95.68612535,,,
Hong Kong,1987,1.679388434,95.579905,,,
Hong Kong,1988,1.917256549,95.38971628,,,
Hong Kong,1989,2.023068119,95.04631712,,,
Hong Kong,1990,2.556656219,94.52037123,,,
Hong Kong,1991,2.427489376,94.23138574,,,
Hong Kong,1992,2.463612065,93.41800837,,,
Hong Kong,1993,2.469592334,93.53947158,,,
Hong Kong,1994,2.692895022,93.75736809,,,
Hong Kong,1995,2.615735989,93.56317151,,,
Hong Kong,1996,2.788797132,93.38529634,,,
Hong Kong,1997,2.914414078,93.29970264,,,
Hong Kong,1998,1.901395556,94.75484369,,,
Hong Kong,1999,1.68580625,94.98659624,,,
Hong Kong,2000,1.560966965,95.33680984,,,
Hong Kong,2001,1.680001733,95.42589437,,,
Hong Kong,2002,2.098541492,94.56961975,,,
Hong Kong,2003,2.347555868,93.38268762,,,
Hong Kong,2004,2.596112472,92.33452405,,,
Hong Kong,2005,2.411625261,92.08398576,,,
Hong Kong,2006,2.569946984,90.98921084,,,
Hong Kong,2007,3.438151222,87.63792475,,,
Hong Kong,2008,4.231590544,82.80097238,,,
