Entity,Year,CO2 intensity- (kgCO2/2011-$ PPP)- World Bank
Tanzania,2011,0.080141889
Tanzania,2012,0.089899908
Tanzania,2013,0.094405841
Thailand,1990,0.241302956
Thailand,1991,0.244253622
Thailand,1992,0.248625596
Thailand,1993,0.261413848
Thailand,1994,0.269584239
Thailand,1995,0.288746219
Thailand,1996,0.305692193
Thailand,1997,0.324221788
Thailand,1998,0.310293959
Thailand,1999,0.31799243
Thailand,2000,0.313320722
Thailand,2001,0.325161069
Thailand,2002,0.327925505
Thailand,2003,0.32979815
Thailand,2004,0.336001155
Thailand,2005,0.328170538
Thailand,2006,0.322182295
Thailand,2007,0.305912392
Thailand,2008,0.300787704
Thailand,2009,0.320896454
Thailand,2010,0.318545788
Thailand,2011,0.317830864
Thailand,2012,0.311589503
Thailand,2013,0.301299279
Tajikistan,1992,0.568439525
Tajikistan,1993,0.486913018
Tajikistan,1994,0.281703704
Tajikistan,1995,0.334603044
Tajikistan,1996,0.463620676
Tajikistan,1997,0.3470768
Tajikistan,1998,0.382389731
Tajikistan,1999,0.37199499
Tajikistan,2000,0.304987281
Tajikistan,2001,0.283563489
Tajikistan,2002,0.210062195
Tajikistan,2003,0.208796877
Tajikistan,2004,0.233781006
Tajikistan,2005,0.208757395
Tajikistan,2006,0.212384032
Tajikistan,2007,0.239681036
Tajikistan,2008,0.19946598
Tajikistan,2009,0.162320141
Tajikistan,2010,0.158108841
Tajikistan,2011,0.135972298
Tajikistan,2012,0.164372419
Tajikistan,2013,0.179687769
Togo,1990,0.151331139
Togo,1991,0.166120906
Togo,1992,0.171503389
Togo,1993,0.209084013
Togo,1994,0.174905416
Togo,1995,0.185757939
Togo,1996,0.189713598
Togo,1997,0.154387724
Togo,1998,0.186806718
Togo,1999,0.240177796
Togo,2000,0.214342726
Togo,2001,0.186173272
Togo,2002,0.199168557
Togo,2003,0.225348024
Togo,2004,0.210716723
Togo,2005,0.199512665
Togo,2006,0.174932171
Togo,2007,0.197206657
Togo,2008,0.230591807
Togo,2009,0.368374373
Togo,2010,0.332286222
Togo,2011,0.292340809
Togo,2012,0.250455463
Togo,2013,0.248246568
Timor,2002,0.122533065
Timor,2003,0.125440629
Timor,2004,0.136152024
Timor,2005,0.128155794
Timor,2006,0.138754537
Timor,2007,0.127042658
Timor,2008,0.122370984
Timor,2009,0.122115664
Timor,2010,0.114157865
Timor,2011,0.110595683
Timor,2012,0.124827072
Timor,2013,0.182006651
Tonga,1990,0.226427615
Tonga,1991,0.263439469
Tonga,1992,0.192029571
Tonga,1993,0.22408061
Tonga,1994,0.232072431
Tonga,1995,0.232717162
Tonga,1996,0.187944661
Tonga,1997,0.241961517
Tonga,1998,0.209384142
Tonga,1999,0.251950214
Tonga,2000,0.211238455
Tonga,2001,0.188210402
Tonga,2002,0.212319849
Tonga,2003,0.237640414
Tonga,2004,0.22357357
Tonga,2005,0.227427733
Tonga,2006,0.258875894
Tonga,2007,0.239256987
Tonga,2008,0.247047761
Tonga,2009,0.263447873
Tonga,2010,0.226093127
Tonga,2011,0.192457311
Tonga,2012,0.333831078
Tonga,2013,0.400865838
Turkey,1990,0.24660933
Turkey,1991,0.249480936
Turkey,1992,0.244693536
Turkey,1993,0.236251939
Turkey,1994,0.244257187
Turkey,1995,0.248254999
Turkey,1996,0.25301259
Turkey,1997,0.24809945
Turkey,1998,0.245041626
Turkey,1999,0.248717756
Turkey,2000,0.255879639
Turkey,2001,0.244225925
Turkey,2002,0.243210326
Turkey,2003,0.245466199
Turkey,2004,0.231535983
Turkey,2005,0.224931817
Turkey,2006,0.231898765
Turkey,2007,0.241070208
Turkey,2008,0.238921583
Turkey,2009,0.245613079
Turkey,2010,0.241333386
Turkey,2011,0.238872801
Turkey,2012,0.24025382
Turkey,2013,0.22631197
Tunisia,1990,0.287003419
Tunisia,1991,0.322483777
Tunisia,1992,0.29014032
Tunisia,1993,0.311850873
Tunisia,1994,0.291967999
Tunisia,1995,0.281584792
Tunisia,1996,0.279892068
Tunisia,1997,0.268411473
Tunisia,1998,0.272122311
Tunisia,1999,0.261291092
Tunisia,2000,0.27120244
Tunisia,2001,0.273018072
Tunisia,2002,0.270023937
Tunisia,2003,0.26265649
Tunisia,2004,0.25948591
Tunisia,2005,0.254825804
Tunisia,2006,0.24565427
Tunisia,2007,0.2414065
Tunisia,2008,0.238460654
Tunisia,2009,0.23107575
Tunisia,2010,0.249096096
Tunisia,2011,0.238915027
Tunisia,2012,0.238407573
Tunisia,2013,0.237162816
Trinidad and Tobago,1990,1.132554212
Trinidad and Tobago,1991,1.368877621
Trinidad and Tobago,1992,1.387681399
Trinidad and Tobago,1993,1.128634879
Trinidad and Tobago,1994,1.28625238
Trinidad and Tobago,1995,1.306784316
Trinidad and Tobago,1996,1.268215701
Trinidad and Tobago,1997,1.039686244
Trinidad and Tobago,1998,0.966041815
Trinidad and Tobago,1999,1.056227815
Trinidad and Tobago,2000,1.028392542
Trinidad and Tobago,2001,1.03890415
Trinidad and Tobago,2002,1.042101738
Trinidad and Tobago,2003,0.933289794
Trinidad and Tobago,2004,0.954777738
Trinidad and Tobago,2005,0.860983041
Trinidad and Tobago,2006,1.196552061
Trinidad and Tobago,2007,1.185819199
Trinidad and Tobago,2008,1.109676535
Trinidad and Tobago,2009,1.116739596
Trinidad and Tobago,2010,1.153952606
Trinidad and Tobago,2011,1.132998547
Trinidad and Tobago,2012,1.082057128
Trinidad and Tobago,2013,1.081258935
Ukraine,1992,1.404904104
Ukraine,1993,1.400133518
Ukraine,1994,1.488132805
Ukraine,1995,1.710936723
Ukraine,1996,1.757771014
Ukraine,1997,1.499489593
Ukraine,1998,1.472266221
Ukraine,1999,1.492780325
Ukraine,2000,1.360246301
Ukraine,2001,1.249034529
Ukraine,2002,1.175902429
Ukraine,2003,1.188675374
Ukraine,2004,1.033185228
Ukraine,2005,0.978133945
Ukraine,2006,0.891253526
Ukraine,2007,0.812916141
Ukraine,2008,0.769323953
Ukraine,2009,0.755227745
Ukraine,2010,0.848789188
Ukraine,2011,0.756723748
Ukraine,2012,0.779508025
Ukraine,2013,0.714677235
Uganda,1990,0.055757069
Uganda,1991,0.054354325
Uganda,1992,0.053051214
Uganda,1993,0.048517966
Uganda,1994,0.041316529
Uganda,1995,0.049140672
Uganda,1996,0.05086104
Uganda,1997,0.050569844
Uganda,1998,0.05506891
Uganda,1999,0.052884666
Uganda,2000,0.055856818
Uganda,2001,0.056099697
Uganda,2002,0.053222113
Uganda,2003,0.051280131
Uganda,2004,0.052196372
Uganda,2005,0.061308034
Uganda,2006,0.064687716
Uganda,2007,0.067945841
Uganda,2008,0.069006723
Uganda,2009,0.068497705
Uganda,2010,0.075154304
Uganda,2011,0.074741533
Uganda,2012,0.068948797
Uganda,2013,0.07978745
Turkmenistan,1992,1.328936889
Turkmenistan,1993,1.122504132
Turkmenistan,1994,1.607443137
Turkmenistan,1995,1.756214454
Turkmenistan,1996,1.484751459
Turkmenistan,1997,1.673187069
Turkmenistan,1998,1.637283378
Turkmenistan,1999,1.649956334
Turkmenistan,2000,1.558612773
Turkmenistan,2001,1.515031082
Turkmenistan,2002,1.586243505
Turkmenistan,2003,1.71417304
Turkmenistan,2004,1.703542736
Turkmenistan,2005,1.565203216
Turkmenistan,2006,1.444752016
Turkmenistan,2007,1.472478251
Turkmenistan,2008,1.301824722
Turkmenistan,2009,1.086847834
Turkmenistan,2010,1.132669661
Turkmenistan,2011,1.078905721
Turkmenistan,2012,1.008377392
Turkmenistan,2013,0.941785968
United Kingdom,1990,0.362761093
United Kingdom,1991,0.374063141
United Kingdom,1992,0.365784644
United Kingdom,1993,0.350059377
United Kingdom,1994,0.337601928
United Kingdom,1995,0.324154025
United Kingdom,1996,0.323921031
United Kingdom,1997,0.30037567
United Kingdom,1998,0.293605735
United Kingdom,1999,0.283754707
United Kingdom,2000,0.279099603
United Kingdom,2001,0.27373784
United Kingdom,2002,0.258895897
United Kingdom,2003,0.255601532
United Kingdom,2004,0.248945728
United Kingdom,2005,0.243258104
United Kingdom,2006,0.23682722
United Kingdom,2007,0.225366984
United Kingdom,2008,0.2232043
United Kingdom,2009,0.211466978
United Kingdom,2010,0.217268014
United Kingdom,2011,0.19423355
United Kingdom,2012,0.19996074
United Kingdom,2013,0.192126794
United States,1990,0.521377698
United States,1991,0.521637314
United States,1992,0.512995085
United States,1993,0.511671095
United States,1994,0.498218317
United States,1995,0.488791416
United States,1996,0.482160666
United States,1997,0.471502106
United States,1998,0.454411282
United States,1999,0.442057036
United States,2000,0.439429209
United States,2001,0.427517195
United States,2002,0.423563623
United States,2003,0.414223903
United States,2004,0.405034152
United States,2005,0.394079444
United States,2006,0.377797157
United States,2007,0.377120624
United States,2008,0.366967535
United States,2009,0.354059352
United States,2010,0.354138149
United States,2011,0.341880733
United States,2012,0.322498271
United States,2013,0.321540586
United Arab Emirates,1990,0.250711271
United Arab Emirates,1991,0.272479001
United Arab Emirates,1992,0.268866105
United Arab Emirates,1993,0.301340671
United Arab Emirates,1994,0.312451491
United Arab Emirates,1995,0.282893827
United Arab Emirates,1996,0.155417373
United Arab Emirates,1997,0.145704441
United Arab Emirates,1998,0.284292318
United Arab Emirates,1999,0.265695173
United Arab Emirates,2000,0.344233928
United Arab Emirates,2001,0.305863192
United Arab Emirates,2002,0.249395837
United Arab Emirates,2003,0.289131158
United Arab Emirates,2004,0.279691189
United Arab Emirates,2005,0.273590248
United Arab Emirates,2006,0.265656395
United Arab Emirates,2007,0.281884462
United Arab Emirates,2008,0.316925414
United Arab Emirates,2009,0.357002037
United Arab Emirates,2010,0.336310768
United Arab Emirates,2011,0.31722144
United Arab Emirates,2012,0.320817991
United Arab Emirates,2013,0.300583506
Uzbekistan,1992,2.002464554
Uzbekistan,1993,2.137543016
Uzbekistan,1994,2.10796787
Uzbekistan,1995,1.959070542
Uzbekistan,1996,1.974530533
Uzbekistan,1997,1.878070748
Uzbekistan,1998,2.078343018
Uzbekistan,1999,1.990006667
Uzbekistan,2000,1.96153942
Uzbekistan,2001,1.915776444
Uzbekistan,2002,1.915015416
Uzbekistan,2003,1.773263081
Uzbekistan,2004,1.60314759
Uzbekistan,2005,1.405531632
Uzbekistan,2006,1.339994258
Uzbekistan,2007,1.219708523
Uzbekistan,2008,1.153627721
Uzbekistan,2009,0.959878996
Uzbekistan,2010,0.860213454
Uzbekistan,2011,0.86684633
Uzbekistan,2012,0.816166045
Uzbekistan,2013,0.673565425
Uruguay,1990,0.130482737
Uruguay,1991,0.143728738
Uruguay,1992,0.15117938
Uruguay,1993,0.12721252
Uruguay,1994,0.107966722
Uruguay,1995,0.123678864
Uruguay,1996,0.138851892
Uruguay,1997,0.130590016
Uruguay,1998,0.127912902
Uruguay,1999,0.154243371
Uruguay,2000,0.124090697
Uruguay,2001,0.123789657
Uruguay,2002,0.121790767
Uruguay,2003,0.120242517
Uruguay,2004,0.139715776
Uruguay,2005,0.133840393
Uruguay,2006,0.147999298
Uruguay,2007,0.125427186
Uruguay,2008,0.161495751
Uruguay,2009,0.151012613
Uruguay,2010,0.110691089
Uruguay,2011,0.128063357
Uruguay,2012,0.138527201
Uruguay,2013,0.115804315
Vanuatu,1990,0.176575254
Vanuatu,1991,0.171200713
Vanuatu,1992,0.157604429
Vanuatu,1993,0.156430046
Vanuatu,1994,0.143439601
Vanuatu,1995,0.150355982
Vanuatu,1996,0.187749861
Vanuatu,1997,0.178957262
Vanuatu,1998,0.164117071
Vanuatu,1999,0.171004435
Vanuatu,2000,0.161443669
Vanuatu,2001,0.174552227
Vanuatu,2002,0.176289774
Vanuatu,2003,0.16903248
Vanuatu,2004,0.113081781
Vanuatu,2005,0.107387196
Vanuatu,2006,0.08044251
Vanuatu,2007,0.158854544
Vanuatu,2008,0.143704244
Vanuatu,2009,0.17654523
Vanuatu,2010,0.173715266
Vanuatu,2011,0.187217471
Vanuatu,2012,0.158434908
Vanuatu,2013,0.145351125
Vietnam,1990,0.216023162
Vietnam,1991,0.204289801
Vietnam,1992,0.188257424
Vietnam,1993,0.186597266
Vietnam,1994,0.195462982
Vietnam,1995,0.197896954
Vietnam,1996,0.215694025
Vietnam,1997,0.25945224
Vietnam,1998,0.258435604
Vietnam,1999,0.247593833
Vietnam,2000,0.260790064
Vietnam,2001,0.279894714
Vietnam,2002,0.304875418
Vietnam,2003,0.317265612
Vietnam,2004,0.339161889
Vietnam,2005,0.341810114
Vietnam,2006,0.334497001
Vietnam,2007,0.318699476
Vietnam,2008,0.339358057
Vietnam,2009,0.368157849
Vietnam,2010,0.377793194
Vietnam,2011,0.39071141
Vietnam,2012,0.362847769
Vietnam,2013,0.331990303
Venezuela,1990,0.425625144
Venezuela,1991,0.366542281
Venezuela,1992,0.317252325
Venezuela,1993,0.371371949
Venezuela,1994,0.397348366
Venezuela,1995,0.392197989
Venezuela,1996,0.361896179
Venezuela,1997,0.371206449
Venezuela,1998,0.462244979
Venezuela,1999,0.508583825
Venezuela,2000,0.431850575
Venezuela,2001,0.472930151
Venezuela,2002,0.58120334
Venezuela,2003,0.626110925
Venezuela,2004,0.418082197
Venezuela,2005,0.412354675
Venezuela,2006,0.385348994
Venezuela,2007,0.336089424
Venezuela,2008,0.355629723
Venezuela,2009,0.3687788
Venezuela,2010,0.393677118
Venezuela,2011,0.357380141
Venezuela,2012,0.375877207
Venezuela,2013,0.346418117
World,1990,0.474841206
World,1991,0.474698353
World,1992,0.461968448
World,1993,0.452889519
World,1994,0.447252484
World,1995,0.442350318
World,1996,0.435754351
World,1997,0.425447419
World,1998,0.414277761
World,1999,0.399190434
World,2000,0.390901008
World,2001,0.390647697
World,2002,0.383480368
World,2003,0.392118367
World,2004,0.390596139
World,2005,0.386756083
World,2006,0.379815188
World,2007,0.368021235
World,2008,0.368219164
World,2009,0.365262595
World,2010,0.366866101
World,2011,0.36707779
World,2012,0.361795172
World,2013,0.354029247
Zambia,1990,0.130105398
Zambia,1991,0.128591378
Zambia,1992,0.133040649
Zambia,1993,0.126804236
Zambia,1994,0.134297532
Zambia,1995,0.117068558
Zambia,1996,0.09494856
Zambia,1997,0.116925664
Zambia,1998,0.113597853
Zambia,1999,0.084810117
Zambia,2000,0.082291083
Zambia,2001,0.081752641
Zambia,2002,0.081386886
Zambia,2003,0.081025043
Zambia,2004,0.076884255
Zambia,2005,0.07647635
Zambia,2006,0.064968415
Zambia,2007,0.05084044
Zambia,2008,0.057872327
Zambia,2009,0.061357781
Zambia,2010,0.05966593
Zambia,2011,0.06118621
Zambia,2012,0.067457016
Zambia,2013,0.070568422
Yemen,1990,0.23922566
Yemen,1991,0.23400541
Yemen,1992,0.307972051
Yemen,1993,0.192880089
Yemen,1994,0.218538938
Yemen,1995,0.207898105
Yemen,1996,0.236639302
Yemen,1997,0.224198831
Yemen,1998,0.193149541
Yemen,1999,0.211968108
Yemen,2000,0.210322577
Yemen,2001,0.224948191
Yemen,2002,0.209936238
Yemen,2003,0.22212259
Yemen,2004,0.233102181
Yemen,2005,0.234348994
Yemen,2006,0.235666558
Yemen,2007,0.229983436
Yemen,2008,0.23636177
Yemen,2009,0.250200467
Yemen,2010,0.221625039
Yemen,2011,0.213101072
Yemen,2012,0.19356822
Yemen,2013,0.255889582
Zimbabwe,1990,0.585384446
Zimbabwe,1991,0.566113783
Zimbabwe,1992,0.664603397
Zimbabwe,1993,0.630718445
Zimbabwe,1994,0.628602752
Zimbabwe,1995,0.538138579
Zimbabwe,1996,0.483245236
Zimbabwe,1997,0.452214128
Zimbabwe,1998,0.434834187
Zimbabwe,1999,0.487032713
Zimbabwe,2000,0.441783454
Zimbabwe,2001,0.393992539
Zimbabwe,2002,0.410800972
Zimbabwe,2003,0.440764019
Zimbabwe,2004,0.416572701
Zimbabwe,2005,0.501577077
Zimbabwe,2006,0.503994288
Zimbabwe,2007,0.495012688
Zimbabwe,2008,0.472567366
Zimbabwe,2009,0.478288897
Zimbabwe,2010,0.477424603
Zimbabwe,2011,0.535358523
Zimbabwe,2012,0.538561702
Zimbabwe,2013,0.549207673
