Entity,Year,UDel_temp_popweight,UDel_max,UDel_min,UDel_var,UDel_mean,UDel_mean_2,UDel_prcp_max,UDel_prcp_min,UDel_prcp_var,UDel_prcp_mean,UDel_prcp_mean_2,UDel_precip_popweight
Papua New Guinea,1964,21.7100000000,22.5561429900,20.9402620100,0.2998859740,21.8001280400,475.2455826000,35.7408680900,12.6273206900,53.3615529000,24.5504483800,602.7245154000,2951.9000000000
Papua New Guinea,1965,21.2000000000,22.1688739700,19.9498690600,0.4422742920,21.2598414400,451.9808580000,36.9987060900,10.0496640400,70.6298953300,22.3554338900,499.7654242000,2685.8700000000
Papua New Guinea,1966,21.6700000000,22.2677837000,21.0689339800,0.1676191050,21.7564913800,473.3449171000,40.0035684700,15.8937437000,66.8869896200,26.6477563100,710.1029162000,3198.8700000000
Papua New Guinea,1967,21.4500000000,21.9833179900,20.8400929800,0.1786373100,21.5278901100,463.4500524000,35.4554132600,16.0151180600,38.6086171300,25.2813999900,639.1491853000,3038.8500000000
Papua New Guinea,1968,21.4900000000,22.1322805300,21.0066825300,0.1263259660,21.5661969700,465.1008519000,33.7822853100,14.3149966100,31.7951938300,23.0868879700,533.0043962000,2774.5100000000
Papua New Guinea,1969,21.7100000000,22.3902634100,20.9973947700,0.2407883810,21.7977615500,475.1424087000,34.2293692700,16.6779361900,37.0714882800,26.5922047000,707.1453507000,3192.3400000000
Papua New Guinea,1970,21.7300000000,22.3232339300,21.0165971400,0.2002564740,21.7797051300,474.3555555000,37.9571460400,15.8487091000,49.2725054900,26.4130083100,697.6470078000,3172.3300000000
Papua New Guinea,1971,21.6000000000,22.1308776500,20.6631275500,0.2229389210,21.6103727400,467.0082098000,30.2368387100,15.6676242500,18.4635754200,24.2193817400,586.5784517000,2918.4200000000
Papua New Guinea,1972,21.4000000000,22.1628428000,20.4424651500,0.3547438800,21.4150152000,458.6028761000,33.5849465000,9.5967968750,66.0712189800,21.6872636700,470.3374055000,2597.0100000000
Papua New Guinea,1973,21.9000000000,22.4089975900,21.0092791800,0.1927440780,21.9595438400,482.2215658000,42.0010834900,19.6891981900,52.0180303100,27.5328854900,758.0597836000,3308.6000000000
Papua New Guinea,1974,21.7000000000,22.2193023100,20.8514121900,0.2461438140,21.7487769000,473.0092965000,31.5566634600,12.3045991500,30.5023721100,20.7999444100,432.6376875000,2506.5100000000
Papua New Guinea,1975,21.7200000000,22.2111735600,20.9614443000,0.1550330250,21.7553563100,473.2955282000,37.7305674600,16.4085554300,47.4542886500,26.2018111300,686.5349067000,3155.9200000000
Papua New Guinea,1976,21.5000000000,22.4864170600,20.3051452600,0.4740550960,21.5778122500,465.6019815000,29.5790066300,14.5005694600,21.3719693600,22.6800873000,514.3863601000,2719.8500000000
Papua New Guinea,1977,21.6800000000,22.4877579900,20.7598803800,0.4128305850,21.7207149000,471.7894558000,33.7221057600,20.7828879600,15.8913839800,26.0945880500,680.9275257000,3128.7600000000
Papua New Guinea,1978,21.9200000000,22.5906593200,21.3494728400,0.1767012700,21.9487047300,481.7456394000,29.1380265300,13.3494496500,23.7671908700,23.3002835500,542.9032137000,2806.3700000000
Papua New Guinea,1979,21.7900000000,22.6460401200,20.7669191800,0.3299951760,21.9759627500,482.9429387000,37.9330564600,13.1256659300,41.3883519400,21.8204794500,476.1333235000,2629.2200000000
Papua New Guinea,1980,21.9000000000,22.7511352800,20.9221247700,0.3710237710,21.9532910300,481.9469871000,31.3063475800,12.5806514700,31.7735823100,22.3793078600,500.8334205000,2694.5200000000
Papua New Guinea,1981,22.0000000000,22.5081685300,21.0668626300,0.2036399430,21.9828363800,483.2450954000,32.5711050600,16.0204632700,24.5883889100,24.5191715500,601.1897737000,2954.0700000000
Papua New Guinea,1982,21.6700000000,22.6055535900,20.3947642000,0.5559993760,21.6985477800,470.8269759000,32.9149019100,10.8803297600,55.7510118000,19.9457969500,397.8348159000,2397.5500000000
Papua New Guinea,1983,22.0700000000,22.6188316700,21.0752453300,0.2101826450,22.0952490000,488.2000285000,35.5556880400,17.9314068100,25.6432474200,26.6718971500,711.3900978000,3229.7700000000
Papua New Guinea,1984,21.8300000000,22.7483902300,20.8655453300,0.3516356980,21.8867057100,479.0278869000,33.3845264200,17.1024973100,23.4491394600,23.1970873500,538.1048617000,2805.8600000000
Papua New Guinea,1985,21.8600000000,22.5130983100,20.6455118800,0.2972208060,21.8713719000,478.3569089000,29.3016693900,19.2750727300,11.7414540900,25.0226312100,626.1320727000,3028.9000000000
Papua New Guinea,1986,21.9700000000,22.4857767600,21.0663361900,0.2135533890,21.9612079300,482.2946536000,36.0085064400,16.6119335300,37.2401595100,22.5971441700,510.6309246000,2734.1100000000
Papua New Guinea,1987,22.0400000000,23.0279741200,20.8406402000,0.3672555200,22.1522222700,490.7209516000,34.1337374000,11.5017043000,74.9846559100,21.9943466500,483.7512846000,2643.1800000000
Papua New Guinea,1988,22.1800000000,22.9429122800,21.4080576500,0.2521281240,22.2434010400,494.7688900000,33.7791466900,21.3004135000,19.8492024300,27.6351028400,763.6989089000,3316.6400000000
Papua New Guinea,1989,21.9800000000,22.5211859600,21.3663448300,0.1378022060,22.0119239000,484.5247940000,35.6184631200,17.6416305300,26.5461195400,25.5646707600,653.5523911000,3061.9200000000
Papua New Guinea,1990,21.9400000000,22.7955619500,20.8064592700,0.4671463440,21.9808095900,483.1559900000,32.5633021800,19.6763137800,13.0908641900,25.2559131300,637.8611480000,3033.4300000000
Papua New Guinea,1991,21.7100000000,22.4732570700,21.0820237200,0.2975134100,21.8437746000,477.1504887000,31.1119841800,12.5617142200,41.3426255900,23.1665440800,536.6887645000,2778.7200000000
Papua New Guinea,1992,21.8500000000,22.4460960200,21.0254055800,0.2605928310,21.8948569100,479.3847590000,35.2727443400,14.0661528700,49.8941035000,22.4972183000,506.1248312000,2696.1200000000
Papua New Guinea,1993,21.7400000000,22.4941073600,20.8235568200,0.2429112540,21.8082105900,475.5980490000,31.7896771700,9.0296117250,54.1557454900,19.6799844700,387.3017888000,2327.4500000000
Papua New Guinea,1994,21.7800000000,22.6725812100,20.7476911200,0.4752124210,21.8030714900,475.3739263000,31.4304805500,13.4962835600,25.8212641000,21.3097098300,454.1037332000,2510.9200000000
Papua New Guinea,1995,21.7400000000,22.7716821200,21.2653239400,0.1912538940,22.0712387700,487.1395810000,31.4746875300,14.3447753400,34.8804841300,23.6041256800,557.1547491000,2680.1700000000
Papua New Guinea,1996,21.9800000000,22.7436186700,21.4194380100,0.1628064820,22.1491637300,490.5854540000,29.8111789400,16.4879438800,19.6794915600,22.8324007400,521.3185235000,2666.0600000000
Papua New Guinea,1997,21.5300000000,22.7457504600,20.5552583000,0.4594214090,21.7187637200,471.7046974000,35.2725675500,6.7678687640,81.7901351100,17.7366222700,314.5877696000,1992.3400000000
Papua New Guinea,1998,22.1900000000,22.8302142200,21.8392346100,0.1114350150,22.4264068600,502.9437248000,37.4367337600,11.0782562600,71.4533459800,25.4739053400,648.9198532000,2855.8200000000
Papua New Guinea,1999,22.2000000000,22.9810387800,21.0473599500,0.4035851070,22.1523703400,490.7275116000,34.1192217500,13.6062361400,46.8108668700,24.4615789100,598.3688428000,3198.6000000000
Papua New Guinea,2000,21.9400000000,22.9300263900,20.7235325400,0.4584247020,22.0782172100,487.4476752000,39.2461632000,13.2235255600,56.7406974700,24.7142601800,610.7946560000,2816.7400000000
Papua New Guinea,2001,21.9800000000,22.9260696700,20.9799464000,0.3874556850,22.2032160300,492.9828021000,37.1541798800,14.1782045500,56.2533321900,23.1879349900,537.6803290000,2795.5200000000
Papua New Guinea,2002,21.9600000000,22.9416855800,21.1360272200,0.3612657960,22.1643665500,491.2591444000,30.9600693900,14.2351178700,25.1004520900,20.4158770200,416.8080347000,2104.9800000000
Papua New Guinea,2003,21.8000000000,22.7341908600,21.4282183600,0.2183918330,22.1091654500,488.8151970000,42.4962500100,11.4898661100,91.3493072400,26.5582155800,705.3388148000,2690.2100000000
Papua New Guinea,2004,21.6700000000,22.5832297800,20.5699098300,0.6225378860,21.7850388600,474.5879181000,44.7373264000,14.4625996000,74.5992507400,22.8102238800,520.3063134000,2608.5900000000
Papua New Guinea,2005,22.0000000000,22.7294508500,21.1017527900,0.2672657730,22.0034751200,484.1529174000,39.9520175400,15.0540698300,62.2464301700,23.6609058900,559.8384675000,2554.1200000000
Papua New Guinea,2006,21.7900000000,23.1474674800,20.5907272500,0.6072690760,21.8202277000,476.1223370000,35.4743069600,13.9616553500,42.0493052600,24.1436163800,582.9142119000,2767.0800000000
Papua New Guinea,2007,21.8200000000,22.6555769000,20.7950198200,0.3175907590,21.8763960100,478.5767025000,33.0618112200,13.1603951900,42.1325150100,22.0951081300,488.1938032000,2491.6400000000
Papua New Guinea,2008,21.8200000000,22.6324039300,21.0126043100,0.3226160750,21.8604033100,477.8772329000,23.2899092100,14.3390687300,9.4201984890,18.6722704500,348.6536836000,2120.6200000000
Papua New Guinea,2009,21.7700000000,22.5741252300,20.8584831700,0.2641113970,21.8282310700,476.4716715000,28.6490304100,13.8032205900,15.4154370000,20.0187025300,400.7484511000,2248.9200000000
Papua New Guinea,2010,22.3400000000,22.7619352600,22.0549356700,0.0464098640,22.3586643200,499.9098703000,31.6065363400,14.2699586500,35.6574256400,22.1880955900,492.3115858000,2579.8300000000
Papua New Guinea,2011,,22.5207369900,20.6654537800,0.4102740380,21.7761257600,474.1996530000,34.8132194000,13.2795961200,42.0780757300,23.8221426600,567.4944808000,
Papua New Guinea,2012,,22.5831200700,20.7884804900,0.3336953800,21.6812735900,470.0776245000,35.3245738000,13.6578194600,33.1191063500,22.5537994900,508.6738713000,
Papua New Guinea,2013,,23.2579195200,21.3341142800,0.4755496210,22.2704026500,495.9708343000,40.3753983800,17.3643205900,54.4488759000,25.3718366700,643.7300960000,
Panama,1960,25.3000000000,25.9712472500,24.4902058200,0.1938910150,25.2872347500,639.4442413000,47.6760891900,3.9708814760,189.2881575000,26.4753793000,700.9457090000,3237.5400000000
Panama,1961,25.1200000000,26.1742928500,24.3820033600,0.3168955380,25.0960075700,629.8095960000,45.1700239200,1.9482828790,213.2710283000,22.3853158100,501.1023640000,2750.3400000000
Panama,1962,24.8000000000,26.1648365300,24.3970170700,0.2641472610,25.1469486800,632.3690277000,38.1022211300,3.1114192270,178.3192411000,22.7486150900,517.4994885000,2766.4000000000
Panama,1963,24.8000000000,25.6948625200,24.2470588300,0.1671808240,25.0514531700,627.5753060000,41.1807548400,4.9311707260,147.7633920000,23.4179833900,548.4019461000,2870.3100000000
Panama,1964,25.1500000000,26.9900333400,24.1485077000,0.8912457050,25.3891755300,644.6102342000,44.3254001100,2.7132041390,252.5617763000,23.5268228400,553.5113929000,2855.5400000000
Panama,1965,24.9200000000,25.9579651900,23.9555555800,0.3146265340,25.3133927800,640.7678542000,44.6312211400,2.0126760220,214.5768946000,21.0150636700,441.6329010000,2552.5900000000
Panama,1966,25.0200000000,26.3872816800,24.0881804500,0.5204255080,25.3469736700,642.4690744000,45.0151858300,2.6493724550,227.9712949000,25.5910885000,654.9038107000,3100.2700000000
Panama,1967,24.6900000000,25.4938274600,24.5160034400,0.0995885490,24.9156310100,620.7886684000,41.5262971100,2.8289447650,201.5326531000,23.2977295300,542.7842013000,2839.2700000000
Panama,1968,24.8800000000,25.5398768400,24.4500609400,0.1103434230,25.0167702200,625.8387921000,44.9231689200,2.8450028980,204.6719295000,21.5665266100,465.1150702000,2650.6700000000
Panama,1969,24.9800000000,26.5576657700,24.3347830300,0.3701287490,25.3456794800,642.4034685000,42.1811182600,3.9118337880,181.8511624000,22.9089607800,524.8204841000,2771.6300000000
Panama,1970,25.0200000000,26.2510367400,24.5589411700,0.3607610310,25.3183896600,641.0208552000,39.9834718400,5.9786403290,133.4606189000,26.6656661000,711.0577488000,3202.3800000000
Panama,1971,24.2100000000,25.3925870300,23.8767160600,0.1694607010,24.4577748500,598.1827505000,41.2527118900,5.8374318010,186.4383157000,23.4305442500,548.9904039000,2856.2000000000
