Entity,Year,Total Taxes,Taxes  goods and services,Taxes Income
Tonga,1993,13.56321839,,
Tonga,1994,14.29104478,,
Tonga,1995,14.72324723,2.361623616,2.472324723
Tonga,1996,14.96527778,2.291666667,3.194444444
Tonga,1997,16.18705036,2.230215827,3.561151079
Tonga,1998,14.88135593,2.203389831,3.050847458
Tonga,1999,14.62732919,1.98757764,3.322981366
Tonga,2000,15.33527697,2.21574344,3.06122449
Tonga,2001,14.5212766,2.207446809,2.659574468
Tonga,2002,17.65402844,2.369668246,3.696682464
Tonga,2003,17.73626374,2.395604396,3.406593407
Tonga,2004,17.7892562,2.479338843,3.367768595
Tonga,2005,18.12154696,3.94106814,3.79373849
Tonga,2006,20.81771721,8.977853492,4.582623509
Tonga,2007,20.14376997,8.242811502,4.217252396
Tonga,2008,21.00456621,9.086757991,4.079147641
Tonga,2009,19.01325479,10.50073638,5.935198822
Tonga,2010,15.83106267,9.863760218,3.828337875
Tonga,2011,17.16129032,10.56774194,4.941935484
Tonga,2012,16.31917632,11.2998713,3.256113256
Tonga,2013,16.9044586,11.07006369,3.859872611
Turkey,1980,13.41428571,2.328571429,6.942857143
Turkey,1981,13.65454545,2.3,7.209090909
Turkey,1982,13.8,2.364285714,7.342857143
Turkey,1983,12.57894737,2.226315789,6.215789474
Turkey,1984,10.51333333,1.58,4.82
Turkey,1985,11.52978723,3.304255319,4.268085106
Turkey,1986,12.97826087,3.285507246,5.015942029
Turkey,1987,14.059,3.62,5.011
Turkey,1988,13.22011494,3.436781609,4.526436782
Turkey,1989,13.8745098,3.185294118,4.996078431
Turkey,1990,14.90814394,3.446969697,4.989015152
Turkey,1991,15.61381346,3.953837072,5.42609209
Turkey,1992,16.68360544,4.363129252,5.427142857
Turkey,1993,16.86557808,4.711261261,5.393843844
Turkey,1994,16.54540385,5.623692308,4.908846154
Turkey,1995,16.78402492,5.737623383,4.752803067
Turkey,1996,18.90904971,6.878974669,4.952006849
Turkey,1997,20.73066326,7.320914274,5.687328122
Turkey,1998,21.11108215,7.312892611,7.003539735
Turkey,1999,23.14455142,8.026325098,7.260595051
Turkey,2000,24.15905387,9.863700512,7.134175977
Turkey,2001,26.1046594,10.2750308,7.53177909
Turkey,2002,24.61712414,11.34883187,6.104219119
Turkey,2003,25.9341494,12.59527003,6.143162533
Turkey,2004,24.07211113,11.23244871,5.321125229
Turkey,2005,24.25778941,11.71146006,5.291051913
Turkey,2006,24.52296441,11.66154451,5.292874915
Turkey,2007,24.08189149,11.18254153,5.716159933
Turkey,2008,24.22270313,10.71699813,5.779386113
Turkey,2009,24.63559675,10.98205444,5.928104611
Turkey,2010,26.19889825,12.18898981,5.580370677
Turkey,2011,27.83000324,12.21999753,5.841048539
Turkey,2012,27.63778833,12.0690847,6.035497812
Turkey,2013,29.30609821,13.14313721,5.92572062
Tunisia,1983,23.85682038,,
Tunisia,1984,23.5470999,,
Tunisia,1985,23.85677083,,
Tunisia,1986,23.96553925,,
Tunisia,1987,21.57170477,,
Tunisia,1988,21.13432521,,
Tunisia,1989,21.51515152,,
Tunisia,1990,21.5547106,,3.422053232
Tunisia,1991,21.98446543,,3.815108133
Tunisia,1992,21.89664358,,3.736014917
Tunisia,1993,22.43814046,9.010247438,3.930267433
Tunisia,1994,22.96365007,9.194735927,4.023421648
Tunisia,1995,22.93415107,8.871314827,4.029481386
Tunisia,1996,23.05353092,8.953999131,4.05946807
Tunisia,1997,22.76847978,9.205020921,4.580718271
Tunisia,1998,23.69904946,9.819558563,5.006444337
Tunisia,1999,23.61478542,10.04188713,4.945620223
Tunisia,2000,23.59936126,10.12468997,5.17106649
Tunisia,2001,24.14936844,9.944561691,5.757079409
Tunisia,2002,24.24242424,9.845597398,6.152700526
Tunisia,2003,23.77971899,9.498204846,6.154128855
Tunisia,2004,23.40250779,9.501017019,6.141249775
Tunisia,2005,23.47519763,9.163382771,6.893076354
Tunisia,2006,23.32961797,8.86637818,6.789710639
Tunisia,2007,23.97717472,8.771486451,7.416611509
Tunisia,2008,25.59310994,9.266121445,8.252153145
Tunisia,2009,25.80268297,9.131091866,7.888436067
Tunisia,2010,26.29204396,9.114638672,7.980938486
Tunisia,2011,29.18179008,9.00819292,9.175452156
Tunisia,2012,29.22032891,9.352939511,8.579071018
Trinidad and Tobago,1983,,2.687167928,
Trinidad and Tobago,1984,,3.083203524,12.24687114
Trinidad and Tobago,1985,,3.541585966,11.7481047
Trinidad and Tobago,1986,,3.447276941,10.34183082
Trinidad and Tobago,1987,,4.394395553,9.228809634
Trinidad and Tobago,1988,,5.073763379,9.945039051
Trinidad and Tobago,1989,,5.317585588,7.271539759
Trinidad and Tobago,1990,15.15854961,7.358744603,5.172013557
Trinidad and Tobago,1991,16.82192276,7.244279642,6.669982816
Trinidad and Tobago,1992,18.692209,7.821970535,7.994514003
Trinidad and Tobago,1993,23.55700591,8.615133592,8.509076076
Trinidad and Tobago,1994,21.30526747,7.119950873,7.774972707
Trinidad and Tobago,1995,22.49739723,6.836609143,7.107928195
Trinidad and Tobago,1996,25.00361407,6.852285541,8.746060659
Trinidad and Tobago,1997,22.73424215,7.635694572,8.706197207
Trinidad and Tobago,1998,22.06751609,9.000394063,8.903191909
Trinidad and Tobago,1999,20.09839353,7.477441768,8.02536781
Trinidad and Tobago,2000,20.94761636,6.089038563,7.027311129
Trinidad and Tobago,2001,22.35897249,6.226480266,6.44827022
Trinidad and Tobago,2002,20.53650737,6.780955765,7.285485877
Trinidad and Tobago,2003,21.38431058,4.982506428,6.563250854
Trinidad and Tobago,2004,21.87993114,5.305312485,5.828910247
Trinidad and Tobago,2005,26.45457977,4.506267257,5.817325838
Uganda,1980,2.251978089,0.71211199,0.273889227
Uganda,1981,0.977443609,0.526315789,0.187969925
Uganda,1982,5.510915002,,
Uganda,1983,7.948515477,,
Uganda,1984,6.98907455,,
Uganda,1985,6.294536817,,
Uganda,1986,5.187319885,,
Uganda,1987,3.59246471,,
Uganda,1988,4.201663681,,
Uganda,1989,3.566556966,,
Uganda,1990,4.968229642,,
Uganda,1991,6.126875657,,
Uganda,1992,5.496009267,1.998548824,0.75104701
Uganda,1993,5.858893416,2.124131628,0.925207493
Uganda,1994,6.766432265,2.662235599,1.058503276
Uganda,1995,7.871580873,3.294666203,1.249868456
Uganda,1996,8.323720341,5.735280812,1.167695822
Uganda,1997,8.947926216,6.646250675,1.328990059
Uganda,1998,8.404550942,6.141787227,1.393327411
Uganda,1999,9.146445092,6.406631585,1.751008632
Uganda,2000,8.347718455,5.766042597,1.6371603
Uganda,2001,8.277466468,5.341338906,1.801897462
Uganda,2002,8.621467603,5.623344786,2.118076816
Uganda,2003,8.618379693,5.507260566,2.25443415
Uganda,2004,9.101099119,5.74249996,2.565922784
Uganda,2005,9.21607873,5.576030129,2.823306394
Uganda,2006,9.486707979,5.682281203,2.892072974
Uganda,2007,9.845095765,5.780678258,3.050263427
Uganda,2008,9.80992301,6.014417083,2.796347101
Uganda,2009,9.266258118,5.479065545,2.847552354
Uganda,2010,9.486882583,5.491055225,3.174734988
Uganda,2011,9.063219889,5.032481717,3.198998549
Uganda,2012,9.783812419,5.506870013,3.454264766
Uganda,2013,10.55994781,5.742519571,3.911987536
Turkmenistan,1994,15.29411765,5.647058824,
Turkmenistan,1995,18.10769231,7.4,
Turkmenistan,1996,14.43612903,6.091612903,3.067096774
Turkmenistan,1997,20.819982,8.01350135,5.601260126
Turkmenistan,1998,16.20507324,6.689531976,3.780635941
Tuvalu,2006,17,,
Tuvalu,2007,19.375,,
Tuvalu,2008,16.66666667,1.944444444,
Tuvalu,2009,16,2.285714286,
Tuvalu,2010,16.28571429,2.285714286,
Tuvalu,2011,16.84210526,2.105263158,
Tuvalu,2012,14.87179487,3.58974359,
United Kingdom,1980,33.38297058,9.292998268,12.60854721
United Kingdom,1981,34.51697419,9.182600294,13.34745527
United Kingdom,1982,36.71229996,10.47609679,13.86297801
United Kingdom,1983,35.09122263,9.925975461,13.54020576
United Kingdom,1984,35.19049074,10.48578165,13.47616056
United Kingdom,1985,35.06902277,10.68351296,13.55380051
United Kingdom,1986,35.51671781,10.64582719,13.55045319
United Kingdom,1987,33.97234437,10.32886296,12.61807376
United Kingdom,1988,33.82798712,10.29685091,12.55650604
United Kingdom,1989,33.00724433,9.941007428,12.7059974
United Kingdom,1990,32.87686808,9.900223008,12.925043
United Kingdom,1991,31.6917863,10.24035212,11.8904387
United Kingdom,1992,30.90006992,10.4424476,11.16830564
United Kingdom,1993,29.88326123,10.22940822,10.50535936
United Kingdom,1994,30.61463024,10.49321252,10.9952281
United Kingdom,1995,31.87786646,10.92775157,11.7687703
United Kingdom,1996,31.66796023,10.98615265,11.58876761
United Kingdom,1997,32.34791415,10.97339493,11.96465555
United Kingdom,1998,33.77104151,11.10155595,13.16070504
United Kingdom,1999,34.48664654,11.3565671,13.28078605
United Kingdom,2000,34.69492237,11.03242763,13.54075681
United Kingdom,2001,34.74177697,10.82955209,13.76113193
United Kingdom,2002,33.31596803,10.78000662,12.68302944
United Kingdom,2003,32.87812991,10.72757511,12.05899893
United Kingdom,2004,33.39016404,10.63902676,12.24587513
United Kingdom,2005,33.75861185,10.19462409,12.96157267
United Kingdom,2006,34.44786391,9.98318765,13.66138787
United Kingdom,2007,34.08701113,9.912826815,13.42993734
United Kingdom,2008,33.97641373,9.783759581,13.58284826
United Kingdom,2009,32.32258761,9.372191561,12.44538303
United Kingdom,2010,32.80568799,10.11114177,12.30439498
United Kingdom,2011,33.58760694,10.91217052,12.3239454
United Kingdom,2012,33.04763861,10.87997922,11.77228189
United Kingdom,2013,32.88333567,10.85650743,11.70390866
Ukraine,1995,31.5602774,8.754722336,11.450666
Ukraine,1996,33.52469517,8.818854676,12.18864165
Ukraine,1997,34.4183349,10.52102859,10.55313332
Ukraine,1998,32.2742995,12.94685353,9.02142258
Ukraine,1999,28.87905474,11.78467651,8.425250549
Ukraine,2000,27.18207041,10.83871555,8.253547712
Ukraine,2001,26.50976678,9.336332426,8.40961288
Ukraine,2002,30.25651539,8.584253731,8.96693403
Ukraine,2003,30.51864938,7.480665573,10.0084729
Ukraine,2004,29.23444387,7.116326942,8.541326382
Ukraine,2005,33.6327557,10.18794074,9.255562237
Ukraine,2006,36.232651,12.94241953,8.665741622
Ukraine,2007,35.06748715,11.34686715,9.211615937
Ukraine,2008,36.14181803,13.33240481,9.466915754
Ukraine,2009,35.62671983,13.28346578,8.183375183
Ukraine,2010,37.65229073,13.29503868,8.46805948
Ukraine,2011,38.41187863,13.50333549,8.861323742
Ukraine,2012,38.99848363,13.50495134,8.820577075
Ukraine,2013,37.61943762,11.998362,8.681408681
United Arab Emirates,1990,0.391210255,,
United Arab Emirates,1991,0.342825274,,
United Arab Emirates,1992,0.451334175,,
United Arab Emirates,1993,0.307384884,,
United Arab Emirates,1994,0.737692092,,
United Arab Emirates,1995,0.87765559,,
United Arab Emirates,1996,1.008798689,,
United Arab Emirates,1997,1.644765064,,1.045628736
United Arab Emirates,1998,1.298513388,,0.622915422
United Arab Emirates,1999,1.335760595,,0.716020255
United Arab Emirates,2000,0.509764146,,0.043506863
United Arab Emirates,2001,0.540836874,,0.05429454
United Arab Emirates,2002,0.470617406,,0.058269278
United Arab Emirates,2003,0.602195935,,0.065913082
United Arab Emirates,2004,0.618915608,,0.058944344
United Arab Emirates,2005,0.644034988,,0.063318047
United Arab Emirates,2006,0.708573866,,0.133991563
United Arab Emirates,2007,0.944154173,,0.088893863
United Arab Emirates,2008,0.852422793,,0.10271194
United Arab Emirates,2009,1.06169448,,0.143907607
United Arab Emirates,2010,0.873376994,,0.105947531
United Arab Emirates,2011,0.845904877,,0.085656293
United Arab Emirates,2012,0.910759734,,0.098513881
United States,1980,25.52583774,4.462389257,12.72103211
United States,1981,25.94029804,4.802597362,12.68621436
United States,1982,26.04499253,4.779940209,12.35384155
United States,1983,23.98561899,4.557891004,10.87003488
United States,1984,24.09166729,4.612270151,10.8197837
United States,1985,24.61411399,4.598401104,11.16588256
United States,1986,24.57355238,4.523118082,11.03848911
United States,1987,25.61117237,4.47436774,11.97206292
United States,1988,25.39973309,4.490417181,11.57029907
United States,1989,25.58951517,4.332679357,11.89612387
United States,1990,26.32393914,4.542342439,12.09748845
United States,1991,26.08843466,4.688688948,11.4870142
United States,1992,25.89327604,4.710458306,11.33743673
United States,1993,26.07446174,4.723479727,11.62728423
United States,1994,26.45304688,4.863096167,11.82947086
United States,1995,26.71182991,4.763434477,12.29660558
United States,1996,27.13871791,4.665266698,12.8936394
United States,1997,27.55964143,4.629210794,13.37110982
United States,1998,28.01211884,4.63783192,13.7865697
United States,1999,28.06250731,4.598996132,13.90440375
United States,2000,28.40677702,4.551466978,14.34076667
United States,2001,27.37125524,4.270951427,13.33411474
United States,2002,25.12552459,4.270213791,11.10189633
United States,2003,24.55171458,4.308540416,10.594613
United States,2004,24.73237322,4.336265054,10.78733647
United States,2005,26.06084147,4.400355896,12.15554045
United States,2006,26.83650293,4.397953218,12.95209983
United States,2007,26.91522874,4.292389224,13.10137778
United States,2008,25.41213813,4.197211144,11.608219
United States,2009,23.29468032,4.079146083,9.553435011
United States,2010,23.7046491,4.11513198,10.17759282
United States,2011,24.00821624,4.200428085,11.17675424
United States,2012,24.38220669,4.16894442,11.67282058
United States,2013,25.4436854,4.132749843,12.10927496
Uzbekistan,2003,29.03088089,13.59043689,6.688487263
Uzbekistan,2004,28.88018922,13.63673436,6.329010684
Uzbekistan,2005,27.0231232,10.36838866,6.198424959
Uzbekistan,2006,27.06256955,10.28936428,6.228533717
Uzbekistan,2007,27.07353244,10.12907025,6.237094748
Uzbekistan,2008,29.60258778,10.17307473,7.107906122
Uzbekistan,2009,29.31946781,10.49497884,6.164041393
Uzbekistan,2010,28.80543225,10.49132681,6.126818343
Uzbekistan,2011,28.15602682,9.979952765,6.240199522
Uzbekistan,2012,28.54014644,10.30050639,6.046106733
Uruguay,1980,19.00588235,8.719607843,2.187254902
Uruguay,1981,20.08444444,9.454814815,1.575555556
Uruguay,1982,17.59084507,8.327464789,1.121126761
Uruguay,1983,18.6185567,8.102061856,1.721134021
Uruguay,1984,17.19665552,8.039130435,1.20367893
Uruguay,1985,19.71058601,9.215500945,1.628733459
Uruguay,1986,21.28911495,9.743743642,1.839877925
Uruguay,1987,20.10179837,8.890735695,1.673351499
Uruguay,1988,20.78651163,9.580398671,1.877607973
Uruguay,1989,20.44891467,9.408495509,1.553143713
Uruguay,1990,20.49125729,7.851790175,1.457119067
Uruguay,1991,22.06559609,8.285611309,1.349565496
Uruguay,1992,22.91027429,8.840074384,1.664342166
Uruguay,1993,25.5953566,8.228555676,1.96180529
Uruguay,1994,25.21932979,8.090033079,1.85839617
Uruguay,1995,23.09642232,8.244710334,2.373051711
Uruguay,1996,23.40617543,8.434328614,3.316926791
Uruguay,1997,24.44038919,10.84270805,3.161038892
Uruguay,1998,24.58593359,10.64290793,3.344505509
Uruguay,1999,21.70642114,10.41399318,3.656774317
Uruguay,2000,21.83688693,8.67203569,3.691445291
Uruguay,2001,21.71621179,11.29727998,1.908087932
Uruguay,2002,21.36430719,11.33391585,1.792942023
Uruguay,2003,22.01797914,12.20775165,1.591435349
Uruguay,2004,22.64339493,13.00859319,2.456553392
Uruguay,2005,23.28921834,13.34051427,2.816144257
Uruguay,2006,24.6176644,13.84876437,3.061356462
Uruguay,2007,23.92006688,13.53533309,3.400114656
Uruguay,2008,24.07480912,12.66216731,5.294637594
Uruguay,2009,28.47465459,12.31726331,5.431499639
Uruguay,2010,28.77032466,12.36464635,5.590918085
Uruguay,2011,28.65338852,12.06273,5.496474383
Uruguay,2012,29.21921272,12.15092983,5.64607214
Vietnam,1988,13.9970123,,
Vietnam,1989,10.433204,,
Vietnam,1990,10.64950542,,
Vietnam,1991,10.58443167,,
Vietnam,1992,13.2088445,4.342633807,2.352259979
Vietnam,1993,16.89743188,4.420425216,3.493561865
Vietnam,1994,18.14780378,4.368915725,3.808798324
Vietnam,1995,18.52402006,4.587316289,3.451409398
Vietnam,1996,18.56371951,4.85229896,3.896543105
Vietnam,1997,15.84705203,5.229208317,
Vietnam,1998,15.42867906,4.819730981,
Vietnam,1999,15.07718619,5.425786739,
Vietnam,2000,14.80824008,5.071935442,
Vietnam,2001,15.76995398,5.298205882,
Vietnam,2002,16.83583382,6.196781407,
Vietnam,2003,19.31720038,6.846602666,
Vietnam,2004,17.73300654,6.621006784,
Vietnam,2005,18.18379073,6.717718115,
Vietnam,2006,19.81038326,6.773022143,
Vietnam,2007,21.57576403,,
Vietnam,2008,22.46221619,,
Vietnam,2009,20.61742899,,
Vietnam,2010,22.3836139,,
Vietnam,2011,21.8714458,,
Vietnam,2012,19.01141135,,
Vanuatu,1981,10.26818773,1.862303613,
Vanuatu,1982,11.69208424,2.687000726,
Vanuatu,1983,12.83497643,3.395627947,
Vanuatu,1984,14.43188952,3.818093046,
Vanuatu,1985,16.55246406,4.271511337,
Vanuatu,1986,16.51310447,4.815799188,
Vanuatu,1987,18.76762402,5.449738903,
Vanuatu,1988,19.04390421,4.588776004,
Vanuatu,1989,18.91170546,5.281445837,
Vanuatu,1990,20.18513835,6.33770044,
Vanuatu,1991,15.85946186,,
Vanuatu,1992,16.25121262,,
Vanuatu,1993,15.76550706,4.307515589,
Vanuatu,1994,18.32818703,4.238347302,
Vanuatu,1995,17.21818767,5.841948986,
Vanuatu,1996,17.35616438,5.657534247,
Vanuatu,1997,18.09466557,6.916408277,0.41764222
Vanuatu,1998,17.73552187,7.97978892,0.337847939
Vanuatu,1999,17.12774261,9.744746047,0.185008528
Vanuatu,2000,15.80887263,8.990144494,0.170935605
Vanuatu,2001,15.45891142,9.106189968,0.237459979
Vanuatu,2002,15.51445846,9.148359916,0.139523432
Vanuatu,2003,15.67208848,9.535458686,0.195185426
Vanuatu,2004,15.46492819,9.766678104,0.272045488
Vanuatu,2005,16.47931394,10.48788967,0.375478039
Vanuatu,2006,16.7266668,10.75271029,0.399086626
Vanuatu,2007,18.25801547,10.83501771,0.903072672
Vanuatu,2008,18.59691269,,
Vanuatu,2009,16.62392309,,
Vanuatu,2010,16.32872436,,
Vanuatu,2011,16.40963413,,
Vanuatu,2012,16.57115239,,
Venezuela,1980,18.80066667,0.941,2.359
Venezuela,1981,25.72797619,0.847916667,2.920535714
Venezuela,1982,19.9244898,1.167638484,2.720116618
Venezuela,1983,19.22631579,1.340350877,2.496491228
Venezuela,1984,22.15270936,1.110098522,2.471674877
Venezuela,1985,24.02160356,1.365256125,5.497550111
Venezuela,1986,18.05955285,1.948373984,2.90995935
Venezuela,1987,15.58615611,1.60736377,3.44742268
Venezuela,1988,15.71691429,1.408685714,2.931314286
Venezuela,1989,15.18827815,0.78794702,1.609072848
Venezuela,1990,,0.689995612,1.301842914
Venezuela,1991,,0.738590715,1.221336846
Venezuela,1992,,1.244202372,1.455991285
Venezuela,1993,,2.048496516,2.190007334
Venezuela,1994,,3.021902017,2.150916427
Venezuela,1995,,4.219384773,2.151877831
Venezuela,1996,,4.424896392,1.788344996
Venezuela,1997,,5.923543857,2.109670267
Venezuela,1998,,6.967536441,2.117513447
Venezuela,1999,,6.371596596,1.956729295
Venezuela,2000,,5.273922868,1.653729788
Venezuela,2001,,5.45661525,1.996755335
Venezuela,2002,,5.114948999,2.084509458
Venezuela,2003,,5.623424323,1.967061269
Venezuela,2004,,6.878062657,2.085818331
Venezuela,2005,,7.03085959,2.415503458
Venezuela,2006,,7.113441611,3.032192087
