Entity,Year,Meat consumption per capita per year
Brazil,1986,43.94
Brazil,1987,44.43
Brazil,1988,44.82
Brazil,1989,48.71
Brazil,1990,49.4
Brazil,1991,52.64
Brazil,1992,53.68
Brazil,1993,55.3
Brazil,1994,60.56
Brazil,1995,69.02
Brazil,1996,70.25
Brazil,1997,71.93
Brazil,1998,72.22
Brazil,1999,76.43
Brazil,2000,78.98
Brazil,2001,76.38
Brazil,2002,78.69
Brazil,2003,79.67
Brazil,2004,81.21
Brazil,2005,74.52
Brazil,2006,77.9
Brazil,2007,80.54
Brazil,2008,86.19
Brazil,2009,85.22
Brazil,2010,89.46
Brazil,2011,92.98
Brazil,2012,93.53
Brazil,2013,97.58
Brunei,1961,34.49
Brunei,1962,40.69
Brunei,1963,39.47
Brunei,1964,36.07
Brunei,1965,35.82
Brunei,1966,36.79
Brunei,1967,34.7
Brunei,1968,35.63
Brunei,1969,35.38
Brunei,1970,34.81
Brunei,1971,36.98
Brunei,1972,33.69
Brunei,1973,35.37
Brunei,1974,35.03
Brunei,1975,38.45
Brunei,1976,42.39
Brunei,1977,40.76
Brunei,1978,36.51
Brunei,1979,40.78
Brunei,1980,47.52
Brunei,1981,57.37
Brunei,1982,58.02
Brunei,1983,58.98
Brunei,1984,54.45
Brunei,1985,57.05
Brunei,1986,52.39
Brunei,1987,60.06
Brunei,1988,58.41
Brunei,1989,64.1
Brunei,1990,55.11
Brunei,1991,63.96
Brunei,1992,60.47
Brunei,1993,61.4
Brunei,1994,75.43
Brunei,1995,70.95
Brunei,1996,75.79
Brunei,1997,57.87
Brunei,1998,56.21
Brunei,1999,67.15
Brunei,2000,59.62
Brunei,2001,65.07
Brunei,2002,70.32
Brunei,2003,73.3
Brunei,2004,69.43
Brunei,2005,62.06
Brunei,2006,68.89
Brunei,2007,71.13
Brunei,2008,72.1
Brunei,2009,73.03
Brunei,2010,76.06
Brunei,2011,84.57
Brunei,2012,84.57
Brunei,2013,85.99
Bulgaria,1961,32.43
Bulgaria,1962,34.17
Bulgaria,1963,32.55
Bulgaria,1964,34.89
Bulgaria,1965,38.28
Bulgaria,1966,39.29
Bulgaria,1967,43.22
Bulgaria,1968,42.02
Bulgaria,1969,40.32
Bulgaria,1970,40.41
Bulgaria,1971,43.15
Bulgaria,1972,47.68
Bulgaria,1973,49.34
Bulgaria,1974,51.47
Bulgaria,1975,58
Bulgaria,1976,59.65
Bulgaria,1977,58.05
Bulgaria,1978,59.88
Bulgaria,1979,62.95
Bulgaria,1980,60.52
Bulgaria,1981,64.6
Bulgaria,1982,64.53
Bulgaria,1983,66.63
Bulgaria,1984,65.19
Bulgaria,1985,67.71
Bulgaria,1986,70.11
Bulgaria,1987,70.6
Bulgaria,1988,74.5
Bulgaria,1989,78.86
Bulgaria,1990,62.3
Bulgaria,1991,54.33
Bulgaria,1992,53.33
Bulgaria,1993,62.28
Bulgaria,1994,57.15
Bulgaria,1995,58.51
Bulgaria,1996,57.89
Bulgaria,1997,57.2
Bulgaria,1998,65.64
Bulgaria,1999,57.4
Bulgaria,2000,57.1
Bulgaria,2001,55.81
Bulgaria,2002,53.8
Bulgaria,2003,45.04
Bulgaria,2004,50.64
Bulgaria,2005,50.7
Bulgaria,2006,47.88
Bulgaria,2007,47.19
Bulgaria,2008,51.49
Bulgaria,2009,55.8
Bulgaria,2010,52.97
Bulgaria,2011,56.63
Bulgaria,2012,56.61
Bulgaria,2013,53.72
Burkina Faso,1961,7.7
Burkina Faso,1962,7.73
Burkina Faso,1963,8.09
Burkina Faso,1964,8.44
Burkina Faso,1965,8.76
Burkina Faso,1966,9.1
Burkina Faso,1967,9.01
Burkina Faso,1968,8.51
Burkina Faso,1969,9.63
Burkina Faso,1970,10.05
Burkina Faso,1971,10.12
Burkina Faso,1972,9.07
Burkina Faso,1973,6.75
Burkina Faso,1974,6.44
Burkina Faso,1975,7.08
Burkina Faso,1976,7.41
Burkina Faso,1977,7.42
Burkina Faso,1978,7.53
Burkina Faso,1979,7.83
Burkina Faso,1980,7.65
Burkina Faso,1981,7.66
Burkina Faso,1982,8.72
Burkina Faso,1983,9.51
Burkina Faso,1984,9.2
Burkina Faso,1985,10.1
Burkina Faso,1986,10.5
Burkina Faso,1987,10.75
Burkina Faso,1988,10.96
Burkina Faso,1989,11.06
Burkina Faso,1990,13.47
Burkina Faso,1991,13.77
Burkina Faso,1992,13.51
Burkina Faso,1993,13.6
Burkina Faso,1994,13.75
Burkina Faso,1995,13.81
Burkina Faso,1996,13.83
Burkina Faso,1997,14.04
Burkina Faso,1998,13.96
Burkina Faso,1999,13.82
Burkina Faso,2000,14.09
Burkina Faso,2001,14.18
Burkina Faso,2002,14.29
Burkina Faso,2003,16.9
Burkina Faso,2004,16.94
Burkina Faso,2005,17.22
Burkina Faso,2006,17.38
Burkina Faso,2007,16.81
Burkina Faso,2008,16.41
Burkina Faso,2009,16.37
Burkina Faso,2010,16.36
Burkina Faso,2011,16.25
Burkina Faso,2012,16.09
Burkina Faso,2013,11.72
Cambodia,1961,4.64
Cambodia,1962,4.96
Cambodia,1963,5.45
Cambodia,1964,6.26
Cambodia,1965,6.85
Cambodia,1966,7.25
Cambodia,1967,8.21
Cambodia,1968,9
Cambodia,1969,9.7
Cambodia,1970,10.68
Cambodia,1971,10.53
Cambodia,1972,10.28
Cambodia,1973,10.03
Cambodia,1974,8.76
Cambodia,1975,6.93
Cambodia,1976,5.54
Cambodia,1977,4.81
Cambodia,1978,4.31
Cambodia,1979,3.72
Cambodia,1980,3.68
Cambodia,1981,4.67
Cambodia,1982,8.3
Cambodia,1983,8.86
Cambodia,1984,10.06
Cambodia,1985,11.27
Cambodia,1986,11.21
Cambodia,1987,11.65
Cambodia,1988,13.04
Cambodia,1989,14.06
Cambodia,1990,12.77
Cambodia,1991,12.84
Cambodia,1992,15
Cambodia,1993,15.14
Cambodia,1994,14.24
Cambodia,1995,14.11
Cambodia,1996,14.47
Cambodia,1997,15.22
Cambodia,1998,15.17
Cambodia,1999,15.15
Cambodia,2000,16.36
Cambodia,2001,16.04
Cambodia,2002,15.44
Cambodia,2003,15.99
Cambodia,2004,16
Cambodia,2005,16.07
Cambodia,2006,16.05
Cambodia,2007,16.15
Cambodia,2008,16.02
Cambodia,2009,16.33
Cambodia,2010,14.84
Cambodia,2011,14.95
Cambodia,2012,13.49
Cambodia,2013,13.21
Cameroon,1961,11.45
Cameroon,1962,11.49
Cameroon,1963,11.73
Cameroon,1964,10.93
Cameroon,1965,11.33
Cameroon,1966,11.73
Cameroon,1967,11.86
Cameroon,1968,12.16
Cameroon,1969,12.47
Cameroon,1970,13.14
Cameroon,1971,13.07
Cameroon,1972,12.98
Cameroon,1973,12.81
Cameroon,1974,12.68
Cameroon,1975,12.46
Cameroon,1976,13.19
Cameroon,1977,13.46
Cameroon,1978,13.49
Cameroon,1979,13.48
Cameroon,1980,13.35
Cameroon,1981,12.24
Cameroon,1982,12.11
Cameroon,1983,12.36
Cameroon,1984,13.74
Cameroon,1985,14.21
Cameroon,1986,15.37
Cameroon,1987,15.7
Cameroon,1988,14.97
Cameroon,1989,15.13
Cameroon,1990,14.92
Cameroon,1991,14.45
Cameroon,1992,14.33
Cameroon,1993,14.07
Cameroon,1994,13.35
Cameroon,1995,13.2
Cameroon,1996,14.01
Cameroon,1997,13.32
Cameroon,1998,13.74
Cameroon,1999,14.43
Cameroon,2000,14.48
Cameroon,2001,14.35
Cameroon,2002,14.41
Cameroon,2003,14.5
Cameroon,2004,16.7
Cameroon,2005,15.23
Cameroon,2006,15.19
Cameroon,2007,15.23
Cameroon,2008,15.65
Cameroon,2009,15.11
Cameroon,2010,14.28
Cameroon,2011,14.18
Cameroon,2012,13.12
Cameroon,2013,13.34
Canada,1961,78.63
Canada,1962,78.46
Canada,1963,81.1
Canada,1964,85.43
Canada,1965,86
Canada,1966,87.02
Canada,1967,91.63
Canada,1968,91.5
Canada,1969,91.32
Canada,1970,94.59
Canada,1971,96.54
Canada,1972,95.99
Canada,1973,93.97
Canada,1974,95.75
Canada,1975,95.6
Canada,1976,100.56
Canada,1977,98.21
Canada,1978,96.33
Canada,1979,95.18
Canada,1980,97.78
Canada,1981,97.56
Canada,1982,95.12
Canada,1983,95.66
Canada,1984,94.17
Canada,1985,96.45
Canada,1986,95.97
Canada,1987,94.8
Canada,1988,96.21
Canada,1989,93.87
Canada,1990,91.96
Canada,1991,91
Canada,1992,92.71
Canada,1993,91.41
Canada,1994,94.94
Canada,1995,93.73
Canada,1996,91.85
Canada,1997,92.84
Canada,1998,98.05
Canada,1999,102.05
Canada,2000,101.28
Canada,2001,101.28
Canada,2002,100.75
Canada,2003,99.19
Canada,2004,99.71
Canada,2005,95.39
Canada,2006,95.52
Canada,2007,98.79
Canada,2008,96.35
Canada,2009,94.3
Canada,2010,92.03
Canada,2011,91.89
Canada,2012,92.47
Canada,2013,90.76
Cape Verde,1961,3.17
Cape Verde,1962,3.14
Cape Verde,1963,3.36
Cape Verde,1964,3.63
Cape Verde,1965,3.89
Cape Verde,1966,4.35
Cape Verde,1967,4.23
Cape Verde,1968,4.26
Cape Verde,1969,4.38
Cape Verde,1970,4.65
Cape Verde,1971,4.74
Cape Verde,1972,5.08
Cape Verde,1973,5.39
Cape Verde,1974,4.52
Cape Verde,1975,4.41
Cape Verde,1976,4.05
Cape Verde,1977,4.42
Cape Verde,1978,5.21
Cape Verde,1979,6.68
Cape Verde,1980,6.64
Cape Verde,1981,6.92
Cape Verde,1982,9.39
Cape Verde,1983,8.09
Cape Verde,1984,7.95
Cape Verde,1985,9.91
Cape Verde,1986,11.29
Cape Verde,1987,12.58
Cape Verde,1988,14.28
Cape Verde,1989,14.87
Cape Verde,1990,15.78
Cape Verde,1991,15.57
Cape Verde,1992,29.07
Cape Verde,1993,26.54
Cape Verde,1994,19.55
Cape Verde,1995,22.49
Cape Verde,1996,21.35
Cape Verde,1997,19.06
Cape Verde,1998,23.19
Cape Verde,1999,22.96
Cape Verde,2000,25.17
Cape Verde,2001,25.68
Cape Verde,2002,25.14
Cape Verde,2003,27.86
Cape Verde,2004,30.17
Cape Verde,2005,32.38
Cape Verde,2006,32.93
Cape Verde,2007,34.58
Cape Verde,2008,34.04
Cape Verde,2009,35.89
Cape Verde,2010,35.41
Cape Verde,2011,36
Cape Verde,2012,33.65
Cape Verde,2013,35.12
Central African Republic,1961,14.85
Central African Republic,1962,14.93
Central African Republic,1963,15.06
Central African Republic,1964,14.96
Central African Republic,1965,14.85
Central African Republic,1966,15.32
Central African Republic,1967,15.59
Central African Republic,1968,15.79
Central African Republic,1969,16.11
Central African Republic,1970,16.39
Central African Republic,1971,16.68
Central African Republic,1972,17.23
Central African Republic,1973,17.75
Central African Republic,1974,17.69
Central African Republic,1975,18.65
Central African Republic,1976,19.08
Central African Republic,1977,18.54
Central African Republic,1978,18.84
Central African Republic,1979,18.02
Central African Republic,1980,19.36
Central African Republic,1981,20.54
Central African Republic,1982,21.57
Central African Republic,1983,23.48
Central African Republic,1984,22.6
Central African Republic,1985,22.45
Central African Republic,1986,22.65
Central African Republic,1987,24.22
Central African Republic,1988,25.1
Central African Republic,1989,25.37
Central African Republic,1990,25.69
Central African Republic,1991,26.01
Central African Republic,1992,26.31
Central African Republic,1993,26.5
Central African Republic,1994,26.37
Central African Republic,1995,27.15
Central African Republic,1996,31.3
Central African Republic,1997,27.74
Central African Republic,1998,27.56
Central African Republic,1999,27.19
Central African Republic,2000,32.01
Central African Republic,2001,31.71
Central African Republic,2002,32.28
Central African Republic,2003,31.26
Central African Republic,2004,33.09
Central African Republic,2005,33.36
Central African Republic,2006,33.59
Central African Republic,2007,34.87
Central African Republic,2008,35.01
Central African Republic,2009,35.21
Central African Republic,2010,37
Central African Republic,2011,37.7
Central African Republic,2012,37.52
Central African Republic,2013,29.45
China,1961,3.8
China,1962,4.45
China,1963,6.69
China,1964,8.29
China,1965,9.17
China,1966,9.71
China,1967,10.04
China,1968,9.72
China,1969,9.33
China,1970,9.09
China,1971,10.04
China,1972,10.76
China,1973,10.66
China,1974,10.56
China,1975,10.6
China,1976,10.5
China,1977,10.56
China,1978,11.27
China,1979,13.34
China,1980,14.58
China,1981,15.03
China,1982,15.74
China,1983,16.14
China,1984,17.27
China,1985,19.11
China,1986,19.81
China,1987,21.14
China,1988,22.87
China,1989,23.63
China,1990,24.83
China,1991,26.53
China,1992,28.69
China,1993,30.77
China,1994,33.2
China,1995,35.47
China,1996,35.76
China,1997,38.3
China,1998,41
China,1999,42.49
China,2000,45.06
China,2001,44.77
China,2002,45.59
China,2003,47.56
China,2004,47.72
China,2005,49.41
China,2006,50.97
China,2007,52.38
China,2008,54.65
China,2009,56.34
China,2010,57.69
China,2011,57.74
China,2012,60.42
China,2013,61.82
Chile,1961,29.8
Chile,1962,29.89
Chile,1963,29.24
Chile,1964,26.53
Chile,1965,26.7
Chile,1966,29.58
Chile,1967,30.94
Chile,1968,33.87
Chile,1969,32.9
Chile,1970,33.55
Chile,1971,30.89
Chile,1972,30.69
Chile,1973,23.58
Chile,1974,36.36
Chile,1975,30.03
Chile,1976,26.52
Chile,1977,25.31
Chile,1978,27.27
Chile,1979,28.94
Chile,1980,31.49
Chile,1981,35.62
Chile,1982,34.82
Chile,1983,32.33
Chile,1984,30.08
Chile,1985,28.32
Chile,1986,28.32
Chile,1987,30.67
Chile,1988,33.49
Chile,1989,35.86
Chile,1990,38.03
Chile,1991,38.18
Chile,1992,42.75
Chile,1993,47.97
Chile,1994,52.94
Chile,1995,56.37
Chile,1996,58.85
Chile,1997,60.94
Chile,1998,62.47
Chile,1999,62.1
Chile,2000,64.99
Chile,2001,65.59
Chile,2002,64.74
Chile,2003,67
Chile,2004,69.17
Chile,2005,70.37
Chile,2006,75.39
Chile,2007,77.78
Chile,2008,77.6
Chile,2009,73.94
Chile,2010,77.26
Chile,2011,79.52
Chile,2012,81.79
Chile,2013,85.7
Chad,1961,12.04
Chad,1962,13.58
Chad,1963,13.97
Chad,1964,13.92
Chad,1965,14.37
Chad,1966,13.19
Chad,1967,14.05
Chad,1968,13.54
Chad,1969,9.97
Chad,1970,10.33
Chad,1971,9.49
Chad,1972,11.01
Chad,1973,9.71
Chad,1974,9.08
Chad,1975,10.57
Chad,1976,10.63
Chad,1977,11
Chad,1978,12.21
Chad,1979,13.34
Chad,1980,13.2
Chad,1981,13.98
Chad,1982,14.06
Chad,1983,12.78
Chad,1984,10.72
Chad,1985,10.68
Chad,1986,16.58
Chad,1987,16.12
Chad,1988,16.68
Chad,1989,16.37
Chad,1990,16.62
Chad,1991,16.67
Chad,1992,16.93
Chad,1993,15.21
Chad,1994,12.91
Chad,1995,13.67
Chad,1996,13.8
Chad,1997,14.86
Chad,1998,15.36
Chad,1999,14.62
Chad,2000,13.75
Chad,2001,13.8
Chad,2002,13.37
Chad,2003,13.21
Chad,2004,13
Chad,2005,12.81
Chad,2006,12.68
Chad,2007,12.59
Chad,2008,12.52
Chad,2009,12.48
Chad,2010,12.55
Chad,2011,12.48
Chad,2012,12.26
Chad,2013,11.99
Costa Rica,1961,23.35
Costa Rica,1962,20.67
Costa Rica,1963,23.25
Costa Rica,1964,22.16
Costa Rica,1965,23.52
Costa Rica,1966,17.42
Costa Rica,1967,17.3
Costa Rica,1968,18.43
Costa Rica,1969,18.55
Costa Rica,1970,20.66
Costa Rica,1971,22.31
Costa Rica,1972,18.35
Costa Rica,1973,21.98
Costa Rica,1974,17.55
Costa Rica,1975,23.39
Costa Rica,1976,30.51
Costa Rica,1977,29.58
Costa Rica,1978,25.27
Costa Rica,1979,30.35
Costa Rica,1980,30.25
Costa Rica,1981,27.83
Costa Rica,1982,27.72
Costa Rica,1983,34.44
Costa Rica,1984,33.22
Costa Rica,1985,39.31
Costa Rica,1986,30.65
Costa Rica,1987,34.77
Costa Rica,1988,36.24
Costa Rica,1989,39.49
Costa Rica,1990,40.78
Costa Rica,1991,41.29
Costa Rica,1992,42.63
Costa Rica,1993,42.16
Costa Rica,1994,42.19
Costa Rica,1995,42.72
Costa Rica,1996,43.42
Costa Rica,1997,41.73
Costa Rica,1998,41.9
Costa Rica,1999,44.14
Costa Rica,2000,42.39
Costa Rica,2001,42.82
Costa Rica,2002,39.59
Costa Rica,2003,41.27
Costa Rica,2004,41.62
Costa Rica,2005,42.85
Costa Rica,2006,45.59
Costa Rica,2007,49.93
Costa Rica,2008,49.23
Costa Rica,2009,50.48
Costa Rica,2010,49.99
Costa Rica,2011,48.94
Costa Rica,2012,48.83
Costa Rica,2013,50
Congo,1961,11.93
Congo,1962,12.06
Congo,1963,12.31
Congo,1964,11.92
Congo,1965,11.54
Congo,1966,10.91
Congo,1967,11.21
Congo,1968,12.14
Congo,1969,12.69
Congo,1970,12.67
Congo,1971,12.32
Congo,1972,11.98
Congo,1973,11.49
Congo,1974,10.33
Congo,1975,10.23
Congo,1976,11.38
Congo,1977,11.67
Congo,1978,12.29
Congo,1979,13.05
Congo,1980,12.35
Congo,1981,12.69
Congo,1982,14.39
Congo,1983,13.17
Congo,1984,14
Congo,1985,13
Congo,1986,12.75
Congo,1987,12.22
Congo,1988,14.74
Congo,1989,13.56
Congo,1990,12.85
Congo,1991,21.77
Congo,1992,27.63
Congo,1993,23.92
Congo,1994,19.07
Congo,1995,18.86
Congo,1996,17.18
Congo,1997,14.06
Congo,1998,16.5
Congo,1999,13.18
Congo,2000,14.59
Congo,2001,12.84
Congo,2002,14.96
Congo,2003,21.28
Congo,2004,20.38
Congo,2005,15.7
Congo,2006,19.37
Congo,2007,21.76
Congo,2008,21.61
Congo,2009,23.6
Congo,2010,25.73
Congo,2011,37.59
Congo,2012,24.05
Congo,2013,29.38
Colombia,1961,26.43
Colombia,1962,27.6
Colombia,1963,27.88
Colombia,1964,27.68
Colombia,1965,26.85
Colombia,1966,24.54
Colombia,1967,24.14
Colombia,1968,24.28
Colombia,1969,24.03
Colombia,1970,24.88
Colombia,1971,25.95
Colombia,1972,23.18
Colombia,1973,22.34
Colombia,1974,23.41
Colombia,1975,25.74
Colombia,1976,28.5
Colombia,1977,28.27
Colombia,1978,29.15
Colombia,1979,29.85
Colombia,1980,29.38
Colombia,1981,29.98
Colombia,1982,28.47
Colombia,1983,27.37
Colombia,1984,28.7
Colombia,1985,28.74
Colombia,1986,28.94
Colombia,1987,28.85
Colombia,1988,32.39
Colombia,1989,33.61
Colombia,1990,35.23
Colombia,1991,35.49
Colombia,1992,33.16
Colombia,1993,34.06
Colombia,1994,36.19
Colombia,1995,38.86
Colombia,1996,36.55
Colombia,1997,35.37
Colombia,1998,35.97
Colombia,1999,34.67
Colombia,2000,35.09
Colombia,2001,35.63
Colombia,2002,35.94
Colombia,2003,35.45
Colombia,2004,36.97
Colombia,2005,40.33
Colombia,2006,42.18
Colombia,2007,43.4
Colombia,2008,44.27
Colombia,2009,43.68
Colombia,2010,45.8
Colombia,2011,46.42
Colombia,2012,48.31
Colombia,2013,50.8
Cote d'Ivoire,1961,21.61
Cote d'Ivoire,1962,21.03
Cote d'Ivoire,1963,20.68
Cote d'Ivoire,1964,23.36
Cote d'Ivoire,1965,22.82
Cote d'Ivoire,1966,22.83
Cote d'Ivoire,1967,24.14
Cote d'Ivoire,1968,24.85
Cote d'Ivoire,1969,24.31
Cote d'Ivoire,1970,23.82
Cote d'Ivoire,1971,24.37
Cote d'Ivoire,1972,24.24
Cote d'Ivoire,1973,22.15
Cote d'Ivoire,1974,21.05
Cote d'Ivoire,1975,20.91
Cote d'Ivoire,1976,21.52
Cote d'Ivoire,1977,22.37
Cote d'Ivoire,1978,22.82
Cote d'Ivoire,1979,22.11
Cote d'Ivoire,1980,21.46
Cote d'Ivoire,1981,21.59
Cote d'Ivoire,1982,20.54
Cote d'Ivoire,1983,20.04
Cote d'Ivoire,1984,19.75
Cote d'Ivoire,1985,19.45
Cote d'Ivoire,1986,19.23
Cote d'Ivoire,1987,18.55
Cote d'Ivoire,1988,19.17
Cote d'Ivoire,1989,18.04
Cote d'Ivoire,1990,19.78
Cote d'Ivoire,1991,18.94
Cote d'Ivoire,1992,18.09
Cote d'Ivoire,1993,17.75
Cote d'Ivoire,1994,16.61
Cote d'Ivoire,1995,16.64
Cote d'Ivoire,1996,15.91
Cote d'Ivoire,1997,16.46
Cote d'Ivoire,1998,13.27
Cote d'Ivoire,1999,13.19
Cote d'Ivoire,2000,13.15
Cote d'Ivoire,2001,12.34
Cote d'Ivoire,2002,12.72
Cote d'Ivoire,2003,13.72
Cote d'Ivoire,2004,14.14
Cote d'Ivoire,2005,13.94
Cote d'Ivoire,2006,14.09
Cote d'Ivoire,2007,13.63
Cote d'Ivoire,2008,13.83
Cote d'Ivoire,2009,13.82
Cote d'Ivoire,2010,14.58
Cote d'Ivoire,2011,14.15
Cote d'Ivoire,2012,14.58
Cote d'Ivoire,2013,15.01
Cuba,1961,30.07
Cuba,1962,32.34
Cuba,1963,33.74
Cuba,1964,32.86
Cuba,1965,30.18
Cuba,1966,31.71
Cuba,1967,31.95
Cuba,1968,37.68
Cuba,1969,36.51
Cuba,1970,34.79
Cuba,1971,33.91
Cuba,1972,32.91
Cuba,1973,31.71
Cuba,1974,29.7
Cuba,1975,28.89
Cuba,1976,29.23
Cuba,1977,35.25
Cuba,1978,32.99
Cuba,1979,32.05
Cuba,1980,33.46
Cuba,1981,35.44
Cuba,1982,34.85
Cuba,1983,35.4
Cuba,1984,37.23
Cuba,1985,38.6
Cuba,1986,37.81
Cuba,1987,36.43
Cuba,1988,37.58
Cuba,1989,40.13
Cuba,1990,39.55
Cuba,1991,33.76
Cuba,1992,23.51
Cuba,1993,24.41
Cuba,1994,24.54
Cuba,1995,24.05
Cuba,1996,25.15
Cuba,1997,24.06
Cuba,1998,26.52
Cuba,1999,29.97
Cuba,2000,29.49
Cuba,2001,29.54
Cuba,2002,31.33
Cuba,2003,30.47
Cuba,2004,34.06
Cuba,2005,30.34
Cuba,2006,37.32
Cuba,2007,41.13
Cuba,2008,49.84
Cuba,2009,53.8
Cuba,2010,50.47
Cuba,2011,49.7
Cuba,2012,49.76
Cuba,2013,53.93
Croatia,1961,33.69
Croatia,1962,32.91
Croatia,1963,30.92
Croatia,1964,33.1
Croatia,1965,37.37
Croatia,1966,35.02
Croatia,1967,39.89
Croatia,1968,42.79
Croatia,1969,40.05
Croatia,1970,43.84
Croatia,1971,47.14
Croatia,1972,43.45
Croatia,1973,46.3
Croatia,1974,53.18
Croatia,1975,54.99
Croatia,1976,56.37
Croatia,1977,59.78
Croatia,1978,64.51
Croatia,1979,64.56
Croatia,1980,62.97
Croatia,1981,64.73
Croatia,1982,62.97
Croatia,1983,63.18
Croatia,1984,68.11
Croatia,1985,65.05
Croatia,1986,66.76
Croatia,1987,68.64
Croatia,1988,69.46
Croatia,1989,66.67
Croatia,1990,71.96
Croatia,1991,58.87
Croatia,1992,35.86
Croatia,1993,30.52
Croatia,1994,32.62
Croatia,1995,35.06
Croatia,1996,29.45
Croatia,1997,33.14
Croatia,1998,28.75
Croatia,1999,33.47
Croatia,2000,35.66
Croatia,2001,35.55
Croatia,2002,40.45
Croatia,2003,42.39
Croatia,2004,49.18
Croatia,2005,49.75
Croatia,2006,57.87
Croatia,2007,62.64
Croatia,2008,62.6
Croatia,2009,67.18
Croatia,2010,60.96
Croatia,2011,60.55
Croatia,2012,68.68
Croatia,2013,66.3
Denmark,1961,61.03
Denmark,1962,54.54
Denmark,1963,52.73
Denmark,1964,53.6
Denmark,1965,52.4
Denmark,1966,57.82
Denmark,1967,56.1
Denmark,1968,55.04
Denmark,1969,56.4
Denmark,1970,56.32
Denmark,1971,56.18
Denmark,1972,57.99
Denmark,1973,57.92
Denmark,1974,58.05
Denmark,1975,62.32
Denmark,1976,65.84
Denmark,1977,66.5
Denmark,1978,72.78
Denmark,1979,72.1
Denmark,1980,79.07
Denmark,1981,74.85
Denmark,1982,70.62
Denmark,1983,73.54
Denmark,1984,78.84
Denmark,1985,83.46
Denmark,1986,94.37
Denmark,1987,96.28
Denmark,1988,97.12
Denmark,1989,99.05
Denmark,1990,98.03
Denmark,1991,100.77
Denmark,1992,102.41
Denmark,1993,100.31
Denmark,1994,100.45
Denmark,1995,101.58
Denmark,1996,102.38
Denmark,1997,97.66
Denmark,1998,108.42
Denmark,1999,68.04
Denmark,2000,69.83
Denmark,2001,72.62
Denmark,2002,83.56
Denmark,2003,77.3
Denmark,2004,72.23
Denmark,2005,92.52
Denmark,2006,79.16
Denmark,2007,89.91
Denmark,2008,78.43
Denmark,2009,66.4
Denmark,2010,76.05
Denmark,2011,75.42
Denmark,2012,76.25
Denmark,2013,81.88
Cyprus,1961,27.58
Cyprus,1962,26.19
Cyprus,1963,27.8
Cyprus,1964,30.28
Cyprus,1965,33.39
Cyprus,1966,39.67
Cyprus,1967,41.99
Cyprus,1968,45.59
Cyprus,1969,52.61
Cyprus,1970,52.97
Cyprus,1971,56.57
Cyprus,1972,60.51
Cyprus,1973,63.71
Cyprus,1974,48.18
Cyprus,1975,39.47
Cyprus,1976,40.07
Cyprus,1977,43.86
Cyprus,1978,46.44
Cyprus,1979,49.42
Cyprus,1980,49.83
Cyprus,1981,52.3
Cyprus,1982,54.57
Cyprus,1983,62.68
Cyprus,1984,62.74
Cyprus,1985,64.72
Cyprus,1986,68.08
Cyprus,1987,70.44
Cyprus,1988,72.81
Cyprus,1989,78.19
Cyprus,1990,77.29
Cyprus,1991,74.49
Cyprus,1992,82.01
Cyprus,1993,82.02
